# C12 in Cu restricted loss-range table, Geant4 11.3.2 opt4, default-region 0.05mm cuts couple (theRangeTableForLoss).
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
51.210000,614.520000,1.386610,254.899000,0.006549
51.310000,615.720000,1.391340,254.526000,0.006455
51.410000,616.920000,1.396080,254.154000,0.006378
51.510000,618.120000,1.400820,253.783000,0.006318
51.610000,619.320000,1.405570,253.413000,0.006271
51.710000,620.520000,1.410330,253.044000,0.006238
51.810000,621.720000,1.415090,252.677000,0.006216
51.910000,622.920000,1.419870,252.311000,0.006204
52.010000,624.120000,1.424640,251.946000,0.006201
52.110000,625.320000,1.429430,251.582000,0.006205
52.210000,626.520000,1.434220,251.220000,0.006216
52.310000,627.720000,1.439020,250.859000,0.006232
