energy_MeVu,total_kinetic_energy_MeV,electronic_stopping_power_MeV_per_mm,total_stopping_power_MeV_per_mm,csda_range_mm
206.41,2476.92,16.3238,16.3238,0
206.51,2478.12,16.3188,16.3188,0
206.61,2479.32,16.3138,16.3138,0
206.71,2480.52,16.3088,16.3088,0
206.81,2481.72,16.3038,16.3038,0
206.91,2482.92,16.2988,16.2988,0
207.01,2484.12,16.2938,16.2938,0
207.11,2485.32,16.2888,16.2888,0
207.21,2486.52,16.2838,16.2838,0
207.31,2487.72,16.2788,16.2788,0
207.41,2488.92,16.2738,16.2738,0
207.51,2490.12,16.2689,16.2689,0
207.61,2491.32,16.2639,16.2639,0
207.71,2492.52,16.2589,16.2589,0
207.81,2493.72,16.254,16.254,0
207.91,2494.92,16.249,16.249,0
208.01,2496.12,16.244,16.244,0
208.11,2497.32,16.2391,16.2391,0
208.21,2498.52,16.2342,16.2342,0
208.31,2499.72,16.2292,16.2292,0
208.41,2500.92,16.2243,16.2243,0
208.51,2502.12,16.2193,16.2193,0
208.61,2503.32,16.2144,16.2144,0
208.71,2504.52,16.2095,16.2095,0
208.81,2505.72,16.2046,16.2046,0
208.91,2506.92,16.1997,16.1997,0
209.01,2508.12,16.1948,16.1948,0
209.11,2509.32,16.1899,16.1899,0
209.21,2510.52,16.185,16.185,0
209.31,2511.72,16.1801,16.1801,0
209.41,2512.92,16.1752,16.1752,0
209.51,2514.12,16.1703,16.1703,0
209.61,2515.32,16.1654,16.1654,0
209.71,2516.52,16.1605,16.1605,0
209.81,2517.72,16.1557,16.1557,0
209.91,2518.92,16.1508,16.1508,0
210.01,2520.12,16.146,16.146,0
210.11,2521.32,16.1411,16.1411,0
210.21,2522.52,16.1362,16.1362,0
210.31,2523.72,16.1314,16.1314,0
210.41,2524.92,16.1266,16.1266,0
210.51,2526.12,16.1217,16.1217,0
210.61,2527.32,16.1169,16.1169,0
210.71,2528.52,16.112,16.112,0
210.81,2529.72,16.1072,16.1072,0
210.91,2530.92,16.1024,16.1024,0
211.01,2532.12,16.0976,16.0976,0
211.11,2533.32,16.0928,16.0928,0
211.21,2534.52,16.088,16.088,0
211.31,2535.72,16.0832,16.0832,0
211.41,2536.92,16.0784,16.0784,0
211.51,2538.12,16.0736,16.0736,0
211.61,2539.32,16.0688,16.0688,0
211.71,2540.52,16.064,16.064,0
211.81,2541.72,16.0592,16.0592,0
211.91,2542.92,16.0544,16.0544,0
212.01,2544.12,16.0497,16.0497,0
212.11,2545.32,16.0449,16.0449,0
212.21,2546.52,16.0401,16.0401,0
212.31,2547.72,16.0354,16.0354,0
212.41,2548.92,16.0306,16.0306,0
212.51,2550.12,16.0259,16.0259,0
212.61,2551.32,16.0211,16.0211,0
212.71,2552.52,16.0164,16.0164,0
212.81,2553.72,16.0116,16.0116,0
212.91,2554.92,16.0069,16.0069,0
213.01,2556.12,16.0022,16.0022,0
213.11,2557.32,15.9975,15.9975,0
213.21,2558.52,15.9927,15.9927,0
213.31,2559.72,15.988,15.988,0
213.41,2560.92,15.9833,15.9833,0
213.51,2562.12,15.9786,15.9786,0
213.61,2563.32,15.9739,15.9739,0
213.71,2564.52,15.9692,15.9692,0
213.81,2565.72,15.9645,15.9645,0
213.91,2566.92,15.9598,15.9598,0
214.01,2568.12,15.9551,15.9551,0
214.11,2569.32,15.9504,15.9504,0
214.21,2570.52,15.9458,15.9458,0
214.31,2571.72,15.9411,15.9411,0
214.41,2572.92,15.9364,15.9364,0
214.51,2574.12,15.9318,15.9318,0
214.61,2575.32,15.9271,15.9271,0
214.71,2576.52,15.9224,15.9224,0
214.81,2577.72,15.9178,15.9178,0
214.91,2578.92,15.9131,15.9131,0
215.01,2580.12,15.9085,15.9085,0
215.11,2581.32,15.9039,15.9039,0
215.21,2582.52,15.8992,15.8992,0
215.31,2583.72,15.8946,15.8946,0
215.41,2584.92,15.89,15.89,0
215.51,2586.12,15.8853,15.8853,0
215.61,2587.32,15.8807,15.8807,0
215.71,2588.52,15.8761,15.8761,0
215.81,2589.72,15.8715,15.8715,0
215.91,2590.92,15.8669,15.8669,0
216.01,2592.12,15.8623,15.8623,0
216.11,2593.32,15.8577,15.8577,0
216.21,2594.52,15.8531,15.8531,0
216.31,2595.72,15.8485,15.8485,0
216.41,2596.92,15.8439,15.8439,0
216.51,2598.12,15.8393,15.8393,0
216.61,2599.32,15.8348,15.8348,0
216.71,2600.52,15.8302,15.8302,0
216.81,2601.72,15.8256,15.8256,0
216.91,2602.92,15.8211,15.8211,0
217.01,2604.12,15.8165,15.8165,0
217.11,2605.32,15.8119,15.8119,0
217.21,2606.52,15.8074,15.8074,0
217.31,2607.72,15.8028,15.8028,0
217.41,2608.92,15.7983,15.7983,0
217.51,2610.12,15.7938,15.7938,0
217.61,2611.32,15.7892,15.7892,0
217.71,2612.52,15.7847,15.7847,0
217.81,2613.72,15.7802,15.7802,0
217.91,2614.92,15.7756,15.7756,0
218.01,2616.12,15.7711,15.7711,0
218.11,2617.32,15.7666,15.7666,0
218.21,2618.52,15.7621,15.7621,0
218.31,2619.72,15.7576,15.7576,0
218.41,2620.92,15.7531,15.7531,0
218.51,2622.12,15.7486,15.7486,0
218.61,2623.32,15.7441,15.7441,0
218.71,2624.52,15.7396,15.7396,0
218.81,2625.72,15.7351,15.7351,0
218.91,2626.92,15.7306,15.7306,0
219.01,2628.12,15.7261,15.7261,0
219.11,2629.32,15.7217,15.7217,0
219.21,2630.52,15.7172,15.7172,0
219.31,2631.72,15.7127,15.7127,0
219.41,2632.92,15.7083,15.7083,0
219.51,2634.12,15.7038,15.7038,0
219.61,2635.32,15.6993,15.6993,0
219.71,2636.52,15.6949,15.6949,0
219.81,2637.72,15.6904,15.6904,0
219.91,2638.92,15.686,15.686,0
220.01,2640.12,15.6816,15.6816,0
220.11,2641.32,15.6771,15.6771,0
220.21,2642.52,15.6727,15.6727,0
220.31,2643.72,15.6683,15.6683,0
220.41,2644.92,15.6638,15.6638,0
220.51,2646.12,15.6594,15.6594,0
220.61,2647.32,15.655,15.655,0
220.71,2648.52,15.6506,15.6506,0
220.81,2649.72,15.6462,15.6462,0
220.91,2650.92,15.6418,15.6418,0
221.01,2652.12,15.6374,15.6374,0
221.11,2653.32,15.633,15.633,0
221.21,2654.52,15.6286,15.6286,0
221.31,2655.72,15.6242,15.6242,0
221.41,2656.92,15.6198,15.6198,0
221.51,2658.12,15.6154,15.6154,0
221.61,2659.32,15.6111,15.6111,0
221.71,2660.52,15.6067,15.6067,0
221.81,2661.72,15.6023,15.6023,0
221.91,2662.92,15.5979,15.5979,0
222.01,2664.12,15.5936,15.5936,0
222.11,2665.32,15.5892,15.5892,0
222.21,2666.52,15.5849,15.5849,0
222.31,2667.72,15.5805,15.5805,0
222.41,2668.92,15.5762,15.5762,0
222.51,2670.12,15.5718,15.5718,0
222.61,2671.32,15.5675,15.5675,0
222.71,2672.52,15.5632,15.5632,0
222.81,2673.72,15.5588,15.5588,0
222.91,2674.92,15.5545,15.5545,0
223.01,2676.12,15.5502,15.5502,0
223.11,2677.32,15.5458,15.5458,0
223.21,2678.52,15.5415,15.5415,0
223.31,2679.72,15.5372,15.5372,0
223.41,2680.92,15.5329,15.5329,0
223.51,2682.12,15.5286,15.5286,0
223.61,2683.32,15.5243,15.5243,0
223.71,2684.52,15.52,15.52,0
223.81,2685.72,15.5157,15.5157,0
223.91,2686.92,15.5114,15.5114,0
224.01,2688.12,15.5071,15.5071,0
224.11,2689.32,15.5028,15.5028,0
224.21,2690.52,15.4986,15.4986,0
224.31,2691.72,15.4943,15.4943,0
224.41,2692.92,15.49,15.49,0
224.51,2694.12,15.4858,15.4858,0
224.61,2695.32,15.4815,15.4815,0
224.71,2696.52,15.4772,15.4772,0
224.81,2697.72,15.473,15.473,0
224.91,2698.92,15.4687,15.4687,0
225.01,2700.12,15.4645,15.4645,0
225.11,2701.32,15.4602,15.4602,0
225.21,2702.52,15.456,15.456,0
225.31,2703.72,15.4517,15.4517,0
225.41,2704.92,15.4475,15.4475,0
225.51,2706.12,15.4433,15.4433,0
225.61,2707.32,15.439,15.439,0
225.71,2708.52,15.4348,15.4348,0
225.81,2709.72,15.4306,15.4306,0
225.91,2710.92,15.4264,15.4264,0
226.01,2712.12,15.4222,15.4222,0
226.11,2713.32,15.418,15.418,0
226.21,2714.52,15.4138,15.4138,0
226.31,2715.72,15.4096,15.4096,0
226.41,2716.92,15.4054,15.4054,0
226.51,2718.12,15.4012,15.4012,0
226.61,2719.32,15.397,15.397,0
226.71,2720.52,15.3928,15.3928,0
226.81,2721.72,15.3886,15.3886,0
226.91,2722.92,15.3844,15.3844,0
227.01,2724.12,15.3802,15.3802,0
227.11,2725.32,15.3761,15.3761,0
227.21,2726.52,15.3719,15.3719,0
227.31,2727.72,15.3677,15.3677,0
227.41,2728.92,15.3636,15.3636,0
227.51,2730.12,15.3594,15.3594,0
227.61,2731.32,15.3553,15.3553,0
227.71,2732.52,15.3511,15.3511,0
227.81,2733.72,15.347,15.347,0
227.91,2734.92,15.3428,15.3428,0
228.01,2736.12,15.3387,15.3387,0
228.11,2737.32,15.3345,15.3345,0
228.21,2738.52,15.3304,15.3304,0
228.31,2739.72,15.3263,15.3263,0
228.41,2740.92,15.3221,15.3221,0
228.51,2742.12,15.318,15.318,0
228.61,2743.32,15.3139,15.3139,0
228.71,2744.52,15.3098,15.3098,0
228.81,2745.72,15.3057,15.3057,0
228.91,2746.92,15.3016,15.3016,0
229.01,2748.12,15.2975,15.2975,0
229.11,2749.32,15.2934,15.2934,0
229.21,2750.52,15.2893,15.2893,0
229.31,2751.72,15.2852,15.2852,0
229.41,2752.92,15.2811,15.2811,0
229.51,2754.12,15.277,15.277,0
229.61,2755.32,15.2729,15.2729,0
229.71,2756.52,15.2688,15.2688,0
229.81,2757.72,15.2647,15.2647,0
229.91,2758.92,15.2607,15.2607,0
230.01,2760.12,15.2566,15.2566,0
230.11,2761.32,15.2525,15.2525,0
230.21,2762.52,15.2485,15.2485,0
230.31,2763.72,15.2444,15.2444,0
230.41,2764.92,15.2403,15.2403,0
230.51,2766.12,15.2363,15.2363,0
230.61,2767.32,15.2322,15.2322,0
230.71,2768.52,15.2282,15.2282,0
230.81,2769.72,15.2242,15.2242,0
230.91,2770.92,15.2201,15.2201,0
231.01,2772.12,15.2161,15.2161,0
231.11,2773.32,15.212,15.212,0
231.21,2774.52,15.208,15.208,0
231.31,2775.72,15.204,15.204,0
231.41,2776.92,15.2,15.2,0
231.51,2778.12,15.1959,15.1959,0
231.61,2779.32,15.1919,15.1919,0
231.71,2780.52,15.1879,15.1879,0
231.81,2781.72,15.1839,15.1839,0
231.91,2782.92,15.1799,15.1799,0
232.01,2784.12,15.1759,15.1759,0
232.11,2785.32,15.1719,15.1719,0
232.21,2786.52,15.1679,15.1679,0
232.31,2787.72,15.1639,15.1639,0
232.41,2788.92,15.1599,15.1599,0
232.51,2790.12,15.1559,15.1559,0
232.61,2791.32,15.152,15.152,0
232.71,2792.52,15.148,15.148,0
232.81,2793.72,15.144,15.144,0
232.91,2794.92,15.14,15.14,0
233.01,2796.12,15.1361,15.1361,0
233.11,2797.32,15.1321,15.1321,0
233.21,2798.52,15.1281,15.1281,0
233.31,2799.72,15.1242,15.1242,0
233.41,2800.92,15.1202,15.1202,0
233.51,2802.12,15.1163,15.1163,0
233.61,2803.32,15.1123,15.1123,0
233.71,2804.52,15.1084,15.1084,0
233.81,2805.72,15.1044,15.1044,0
233.91,2806.92,15.1005,15.1005,0
234.01,2808.12,15.0966,15.0966,0
234.11,2809.32,15.0926,15.0926,0
234.21,2810.52,15.0887,15.0887,0
234.31,2811.72,15.0848,15.0848,0
234.41,2812.92,15.0808,15.0808,0
234.51,2814.12,15.0769,15.0769,0
234.61,2815.32,15.073,15.073,0
234.71,2816.52,15.0691,15.0691,0
234.81,2817.72,15.0652,15.0652,0
234.91,2818.92,15.0613,15.0613,0
235.01,2820.12,15.0574,15.0574,0
235.11,2821.32,15.0535,15.0535,0
235.21,2822.52,15.0496,15.0496,0
235.31,2823.72,15.0457,15.0457,0
235.41,2824.92,15.0418,15.0418,0
235.51,2826.12,15.0379,15.0379,0
235.61,2827.32,15.034,15.034,0
235.71,2828.52,15.0301,15.0301,0
235.81,2829.72,15.0263,15.0263,0
235.91,2830.92,15.0224,15.0224,0
236.01,2832.12,15.0185,15.0185,0
236.11,2833.32,15.0147,15.0147,0
236.21,2834.52,15.0108,15.0108,0
236.31,2835.72,15.0069,15.0069,0
236.41,2836.92,15.0031,15.0031,0
236.51,2838.12,14.9992,14.9992,0
236.61,2839.32,14.9954,14.9954,0
236.71,2840.52,14.9915,14.9915,0
236.81,2841.72,14.9877,14.9877,0
236.91,2842.92,14.9838,14.9838,0
237.01,2844.12,14.98,14.98,0
237.11,2845.32,14.9762,14.9762,0
237.21,2846.52,14.9723,14.9723,0
237.31,2847.72,14.9685,14.9685,0
237.41,2848.92,14.9647,14.9647,0
237.51,2850.12,14.9608,14.9608,0
237.61,2851.32,14.957,14.957,0
237.71,2852.52,14.9532,14.9532,0
237.81,2853.72,14.9494,14.9494,0
237.91,2854.92,14.9456,14.9456,0
238.01,2856.12,14.9418,14.9418,0
238.11,2857.32,14.938,14.938,0
238.21,2858.52,14.9342,14.9342,0
238.31,2859.72,14.9304,14.9304,0
238.41,2860.92,14.9266,14.9266,0
238.51,2862.12,14.9228,14.9228,0
238.61,2863.32,14.919,14.919,0
238.71,2864.52,14.9152,14.9152,0
238.81,2865.72,14.9114,14.9114,0
238.91,2866.92,14.9076,14.9076,0
239.01,2868.12,14.9039,14.9039,0
239.11,2869.32,14.9001,14.9001,0
239.21,2870.52,14.8963,14.8963,0
239.31,2871.72,14.8926,14.8926,0
239.41,2872.92,14.8888,14.8888,0
239.51,2874.12,14.885,14.885,0
239.61,2875.32,14.8813,14.8813,0
239.71,2876.52,14.8775,14.8775,0
239.81,2877.72,14.8738,14.8738,0
239.91,2878.92,14.87,14.87,0
240.01,2880.12,14.8663,14.8663,0
240.11,2881.32,14.8625,14.8625,0
240.21,2882.52,14.8588,14.8588,0
240.31,2883.72,14.8551,14.8551,0
240.41,2884.92,14.8513,14.8513,0
240.51,2886.12,14.8476,14.8476,0
240.61,2887.32,14.8439,14.8439,0
240.71,2888.52,14.8401,14.8401,0
240.81,2889.72,14.8364,14.8364,0
240.91,2890.92,14.8327,14.8327,0
241.01,2892.12,14.829,14.829,0
241.11,2893.32,14.8253,14.8253,0
241.21,2894.52,14.8216,14.8216,0
241.31,2895.72,14.8179,14.8179,0
241.41,2896.92,14.8142,14.8142,0
241.51,2898.12,14.8105,14.8105,0
241.61,2899.32,14.8068,14.8068,0
241.71,2900.52,14.8031,14.8031,0
241.81,2901.72,14.7994,14.7994,0
241.91,2902.92,14.7957,14.7957,0
242.01,2904.12,14.792,14.792,0
242.11,2905.32,14.7883,14.7883,0
242.21,2906.52,14.7846,14.7846,0
242.31,2907.72,14.781,14.781,0
242.41,2908.92,14.7773,14.7773,0
242.51,2910.12,14.7736,14.7736,0
242.61,2911.32,14.77,14.77,0
242.71,2912.52,14.7663,14.7663,0
242.81,2913.72,14.7626,14.7626,0
242.91,2914.92,14.759,14.759,0
243.01,2916.12,14.7553,14.7553,0
243.11,2917.32,14.7517,14.7517,0
243.21,2918.52,14.748,14.748,0
243.31,2919.72,14.7444,14.7444,0
243.41,2920.92,14.7407,14.7407,0
243.51,2922.12,14.7371,14.7371,0
243.61,2923.32,14.7335,14.7335,0
243.71,2924.52,14.7298,14.7298,0
243.81,2925.72,14.7262,14.7262,0
243.91,2926.92,14.7226,14.7226,0
244.01,2928.12,14.7189,14.7189,0
244.11,2929.32,14.7153,14.7153,0
244.21,2930.52,14.7117,14.7117,0
244.31,2931.72,14.7081,14.7081,0
244.41,2932.92,14.7045,14.7045,0
244.51,2934.12,14.7008,14.7008,0
244.61,2935.32,14.6972,14.6972,0
244.71,2936.52,14.6936,14.6936,0
244.81,2937.72,14.69,14.69,0
244.91,2938.92,14.6864,14.6864,0
245.01,2940.12,14.6828,14.6828,0
245.11,2941.32,14.6792,14.6792,0
245.21,2942.52,14.6756,14.6756,0
245.31,2943.72,14.6721,14.6721,0
245.41,2944.92,14.6685,14.6685,0
245.51,2946.12,14.6649,14.6649,0
245.61,2947.32,14.6613,14.6613,0
245.71,2948.52,14.6577,14.6577,0
245.81,2949.72,14.6542,14.6542,0
245.91,2950.92,14.6506,14.6506,0
246.01,2952.12,14.647,14.647,0
246.11,2953.32,14.6435,14.6435,0
246.21,2954.52,14.6399,14.6399,0
246.31,2955.72,14.6363,14.6363,0
246.41,2956.92,14.6328,14.6328,0
246.51,2958.12,14.6292,14.6292,0
246.61,2959.32,14.6257,14.6257,0
246.71,2960.52,14.6221,14.6221,0
246.81,2961.72,14.6186,14.6186,0
246.91,2962.92,14.615,14.615,0
247.01,2964.12,14.6115,14.6115,0
247.11,2965.32,14.608,14.608,0
247.21,2966.52,14.6044,14.6044,0
247.31,2967.72,14.6009,14.6009,0
247.41,2968.92,14.5974,14.5974,0
247.51,2970.12,14.5938,14.5938,0
247.61,2971.32,14.5903,14.5903,0
247.71,2972.52,14.5868,14.5868,0
247.81,2973.72,14.5833,14.5833,0
247.91,2974.92,14.5798,14.5798,0
248.01,2976.12,14.5762,14.5762,0
248.11,2977.32,14.5727,14.5727,0
248.21,2978.52,14.5692,14.5692,0
248.31,2979.72,14.5657,14.5657,0
248.41,2980.92,14.5622,14.5622,0
248.51,2982.12,14.5587,14.5587,0
248.61,2983.32,14.5552,14.5552,0
248.71,2984.52,14.5517,14.5517,0
248.81,2985.72,14.5482,14.5482,0
248.91,2986.92,14.5448,14.5448,0
249.01,2988.12,14.5413,14.5413,0
249.11,2989.32,14.5378,14.5378,0
249.21,2990.52,14.5343,14.5343,0
249.31,2991.72,14.5308,14.5308,0
249.41,2992.92,14.5274,14.5274,0
249.51,2994.12,14.5239,14.5239,0
249.61,2995.32,14.5204,14.5204,0
249.71,2996.52,14.517,14.517,0
249.81,2997.72,14.5135,14.5135,0
249.91,2998.92,14.51,14.51,0
250.01,3000.12,14.5066,14.5066,0
250.11,3001.32,14.5031,14.5031,0
250.21,3002.52,14.4997,14.4997,0
250.31,3003.72,14.4962,14.4962,0
250.41,3004.92,14.4928,14.4928,0
250.51,3006.12,14.4893,14.4893,0
250.61,3007.32,14.4859,14.4859,0
250.71,3008.52,14.4825,14.4825,0
250.81,3009.72,14.479,14.479,0
250.91,3010.92,14.4756,14.4756,0
251.01,3012.12,14.4722,14.4722,0
251.11,3013.32,14.4687,14.4687,0
251.21,3014.52,14.4653,14.4653,0
251.31,3015.72,14.4619,14.4619,0
251.41,3016.92,14.4585,14.4585,0
251.51,3018.12,14.4551,14.4551,0
251.61,3019.32,14.4516,14.4516,0
251.71,3020.52,14.4482,14.4482,0
251.81,3021.72,14.4448,14.4448,0
251.91,3022.92,14.4414,14.4414,0
252.01,3024.12,14.438,14.438,0
252.11,3025.32,14.4346,14.4346,0
252.21,3026.52,14.4312,14.4312,0
252.31,3027.72,14.4278,14.4278,0
252.41,3028.92,14.4244,14.4244,0
252.51,3030.12,14.421,14.421,0
252.61,3031.32,14.4176,14.4176,0
252.71,3032.52,14.4143,14.4143,0
252.81,3033.72,14.4109,14.4109,0
252.91,3034.92,14.4075,14.4075,0
253.01,3036.12,14.4041,14.4041,0
253.11,3037.32,14.4007,14.4007,0
253.21,3038.52,14.3974,14.3974,0
253.31,3039.72,14.394,14.394,0
253.41,3040.92,14.3906,14.3906,0
253.51,3042.12,14.3873,14.3873,0
253.61,3043.32,14.3839,14.3839,0
253.71,3044.52,14.3806,14.3806,0
253.81,3045.72,14.3772,14.3772,0
253.91,3046.92,14.3738,14.3738,0
254.01,3048.12,14.3705,14.3705,0
254.11,3049.32,14.3671,14.3671,0
254.21,3050.52,14.3638,14.3638,0
254.31,3051.72,14.3605,14.3605,0
254.41,3052.92,14.3571,14.3571,0
254.51,3054.12,14.3538,14.3538,0
254.61,3055.32,14.3504,14.3504,0
254.71,3056.52,14.3471,14.3471,0
254.81,3057.72,14.3438,14.3438,0
254.91,3058.92,14.3405,14.3405,0
255.01,3060.12,14.3371,14.3371,0
255.11,3061.32,14.3338,14.3338,0
255.21,3062.52,14.3305,14.3305,0
255.31,3063.72,14.3272,14.3272,0
255.41,3064.92,14.3239,14.3239,0
255.51,3066.12,14.3205,14.3205,0
255.61,3067.32,14.3172,14.3172,0
255.71,3068.52,14.3139,14.3139,0
255.81,3069.72,14.3106,14.3106,0
255.91,3070.92,14.3073,14.3073,0
256.01,3072.12,14.304,14.304,0
256.11,3073.32,14.3007,14.3007,0
256.21,3074.52,14.2974,14.2974,0
256.31,3075.72,14.2941,14.2941,0
256.41,3076.92,14.2908,14.2908,0
256.51,3078.12,14.2876,14.2876,0
256.61,3079.32,14.2843,14.2843,0
256.71,3080.52,14.281,14.281,0
256.81,3081.72,14.2777,14.2777,0
256.91,3082.92,14.2744,14.2744,0
257.01,3084.12,14.2712,14.2712,0
257.11,3085.32,14.2679,14.2679,0
257.21,3086.52,14.2646,14.2646,0
257.31,3087.72,14.2614,14.2614,0
257.41,3088.92,14.2581,14.2581,0
257.51,3090.12,14.2548,14.2548,0
257.61,3091.32,14.2516,14.2516,0
257.71,3092.52,14.2483,14.2483,0
257.81,3093.72,14.2451,14.2451,0
257.91,3094.92,14.2418,14.2418,0
258.01,3096.12,14.2386,14.2386,0
258.11,3097.32,14.2353,14.2353,0
258.21,3098.52,14.2321,14.2321,0
258.31,3099.72,14.2288,14.2288,0
258.41,3100.92,14.2256,14.2256,0
258.51,3102.12,14.2223,14.2223,0
258.61,3103.32,14.2191,14.2191,0
258.71,3104.52,14.2159,14.2159,0
258.81,3105.72,14.2127,14.2127,0
258.91,3106.92,14.2094,14.2094,0
259.01,3108.12,14.2062,14.2062,0
259.11,3109.32,14.203,14.203,0
259.21,3110.52,14.1998,14.1998,0
259.31,3111.72,14.1965,14.1965,0
259.41,3112.92,14.1933,14.1933,0
259.51,3114.12,14.1901,14.1901,0
259.61,3115.32,14.1869,14.1869,0
259.71,3116.52,14.1837,14.1837,0
259.81,3117.72,14.1805,14.1805,0
259.91,3118.92,14.1773,14.1773,0
260.01,3120.12,14.1741,14.1741,0
260.11,3121.32,14.1709,14.1709,0
260.21,3122.52,14.1677,14.1677,0
260.31,3123.72,14.1645,14.1645,0
260.41,3124.92,14.1613,14.1613,0
260.51,3126.12,14.1581,14.1581,0
260.61,3127.32,14.1549,14.1549,0
260.71,3128.52,14.1518,14.1518,0
260.81,3129.72,14.1486,14.1486,0
260.91,3130.92,14.1454,14.1454,0
261.01,3132.12,14.1422,14.1422,0
261.11,3133.32,14.139,14.139,0
261.21,3134.52,14.1359,14.1359,0
261.31,3135.72,14.1327,14.1327,0
261.41,3136.92,14.1295,14.1295,0
261.51,3138.12,14.1264,14.1264,0
261.61,3139.32,14.1232,14.1232,0
261.71,3140.52,14.12,14.12,0
261.81,3141.72,14.1169,14.1169,0
261.91,3142.92,14.1137,14.1137,0
262.01,3144.12,14.1106,14.1106,0
262.11,3145.32,14.1074,14.1074,0
262.21,3146.52,14.1043,14.1043,0
262.31,3147.72,14.1011,14.1011,0
262.41,3148.92,14.098,14.098,0
262.51,3150.12,14.0949,14.0949,0
262.61,3151.32,14.0917,14.0917,0
262.71,3152.52,14.0886,14.0886,0
262.81,3153.72,14.0855,14.0855,0
262.91,3154.92,14.0823,14.0823,0
263.01,3156.12,14.0792,14.0792,0
263.11,3157.32,14.0761,14.0761,0
263.21,3158.52,14.0729,14.0729,0
263.31,3159.72,14.0698,14.0698,0
263.41,3160.92,14.0667,14.0667,0
263.51,3162.12,14.0636,14.0636,0
263.61,3163.32,14.0605,14.0605,0
263.71,3164.52,14.0574,14.0574,0
263.81,3165.72,14.0542,14.0542,0
263.91,3166.92,14.0511,14.0511,0
264.01,3168.12,14.048,14.048,0
264.11,3169.32,14.0449,14.0449,0
264.21,3170.52,14.0418,14.0418,0
264.31,3171.72,14.0387,14.0387,0
264.41,3172.92,14.0356,14.0356,0
264.51,3174.12,14.0325,14.0325,0
264.61,3175.32,14.0294,14.0294,0
264.71,3176.52,14.0264,14.0264,0
264.81,3177.72,14.0233,14.0233,0
264.91,3178.92,14.0202,14.0202,0
265.01,3180.12,14.0171,14.0171,0
265.11,3181.32,14.014,14.014,0
265.21,3182.52,14.0109,14.0109,0
265.31,3183.72,14.0079,14.0079,0
265.41,3184.92,14.0048,14.0048,0
265.51,3186.12,14.0017,14.0017,0
265.61,3187.32,13.9987,13.9987,0
265.71,3188.52,13.9956,13.9956,0
265.81,3189.72,13.9925,13.9925,0
265.91,3190.92,13.9895,13.9895,0
266.01,3192.12,13.9864,13.9864,0
266.11,3193.32,13.9833,13.9833,0
266.21,3194.52,13.9803,13.9803,0
266.31,3195.72,13.9772,13.9772,0
266.41,3196.92,13.9742,13.9742,0
266.51,3198.12,13.9711,13.9711,0
266.61,3199.32,13.9681,13.9681,0
266.71,3200.52,13.9651,13.9651,0
266.81,3201.72,13.962,13.962,0
266.91,3202.92,13.959,13.959,0
267.01,3204.12,13.9559,13.9559,0
267.11,3205.32,13.9529,13.9529,0
267.21,3206.52,13.9499,13.9499,0
267.31,3207.72,13.9468,13.9468,0
267.41,3208.92,13.9438,13.9438,0
267.51,3210.12,13.9408,13.9408,0
267.61,3211.32,13.9378,13.9378,0
267.71,3212.52,13.9347,13.9347,0
267.81,3213.72,13.9317,13.9317,0
267.91,3214.92,13.9287,13.9287,0
268.01,3216.12,13.9257,13.9257,0
268.11,3217.32,13.9227,13.9227,0
268.21,3218.52,13.9197,13.9197,0
268.31,3219.72,13.9167,13.9167,0
268.41,3220.92,13.9137,13.9137,0
268.51,3222.12,13.9106,13.9106,0
268.61,3223.32,13.9076,13.9076,0
268.71,3224.52,13.9046,13.9046,0
268.81,3225.72,13.9016,13.9016,0
268.91,3226.92,13.8987,13.8987,0
269.01,3228.12,13.8957,13.8957,0
269.11,3229.32,13.8927,13.8927,0
269.21,3230.52,13.8897,13.8897,0
269.31,3231.72,13.8867,13.8867,0
269.41,3232.92,13.8837,13.8837,0
269.51,3234.12,13.8807,13.8807,0
269.61,3235.32,13.8778,13.8778,0
269.71,3236.52,13.8748,13.8748,0
269.81,3237.72,13.8718,13.8718,0
269.91,3238.92,13.8688,13.8688,0
270.01,3240.12,13.8659,13.8659,0
270.11,3241.32,13.8629,13.8629,0
270.21,3242.52,13.8599,13.8599,0
270.31,3243.72,13.857,13.857,0
270.41,3244.92,13.854,13.854,0
270.51,3246.12,13.851,13.851,0
270.61,3247.32,13.8481,13.8481,0
270.71,3248.52,13.8451,13.8451,0
270.81,3249.72,13.8422,13.8422,0
270.91,3250.92,13.8392,13.8392,0
271.01,3252.12,13.8363,13.8363,0
271.11,3253.32,13.8333,13.8333,0
271.21,3254.52,13.8304,13.8304,0
271.31,3255.72,13.8274,13.8274,0
271.41,3256.92,13.8245,13.8245,0
271.51,3258.12,13.8216,13.8216,0
271.61,3259.32,13.8186,13.8186,0
271.71,3260.52,13.8157,13.8157,0
271.81,3261.72,13.8128,13.8128,0
271.91,3262.92,13.8098,13.8098,0
272.01,3264.12,13.8069,13.8069,0
272.11,3265.32,13.804,13.804,0
272.21,3266.52,13.801,13.801,0
272.31,3267.72,13.7981,13.7981,0
272.41,3268.92,13.7952,13.7952,0
272.51,3270.12,13.7923,13.7923,0
272.61,3271.32,13.7894,13.7894,0
272.71,3272.52,13.7865,13.7865,0
272.81,3273.72,13.7836,13.7836,0
272.91,3274.92,13.7806,13.7806,0
273.01,3276.12,13.7777,13.7777,0
273.11,3277.32,13.7748,13.7748,0
273.21,3278.52,13.7719,13.7719,0
273.31,3279.72,13.769,13.769,0
