# TOPAS 4.2.p3 / Geant4 11.3.2 Copper ion macroscopic inelastic cross sections.
atomic_number,mass_number,energy_MeVu,macroscopic_inelastic_cross_section_per_mm,mean_free_path_mm
2,8,210.01,0.0110897,90.1736
2,8,211.01,0.0110858,90.2057
2,8,212.01,0.0110819,90.2374
2,8,213.01,0.0110781,90.2685
2,8,214.01,0.0110743,90.2992
2,8,215.01,0.0110706,90.3294
2,8,216.01,0.0110669,90.3592
2,8,217.01,0.0110634,90.3885
2,8,218.01,0.0110598,90.4174
2,8,219.01,0.0110563,90.4459
2,8,220.01,0.0110529,90.4739
2,8,221.01,0.0110495,90.5016
2,8,222.01,0.0110462,90.5288
2,8,223.01,0.0110429,90.5556
2,8,224.01,0.0110397,90.582
2,8,225.01,0.0110365,90.6081
2,8,226.01,0.0110334,90.6337
2,8,227.01,0.0110303,90.659
2,8,228.01,0.0110273,90.6839
2,8,229.01,0.0110243,90.7084
2,8,230.01,0.0110214,90.7326
2,8,231.01,0.0110185,90.7564
2,8,232.01,0.0110157,90.7799
2,8,233.01,0.0110128,90.803
2,8,234.01,0.0110101,90.8258
2,8,235.01,0.0110074,90.8483
2,8,236.01,0.0110047,90.8704
2,8,237.01,0.011002,90.8922
2,8,238.01,0.0109994,90.9137
2,8,239.01,0.0109969,90.9349
2,8,240.01,0.0109944,90.9557
2,8,241.01,0.0109919,90.9763
2,8,242.01,0.0109894,90.9966
2,8,243.01,0.010987,91.0165
2,8,244.01,0.0109846,91.0362
2,8,245.01,0.0109823,91.0556
2,8,246.01,0.01098,91.0747
2,8,247.01,0.0109777,91.0936
2,8,248.01,0.0109755,91.1121
2,8,249.01,0.0109733,91.1304
2,8,250.01,0.0109711,91.1485
2,8,251.01,0.010969,91.1662
2,8,252.01,0.0109669,91.1836
2,8,253.01,0.0109649,91.2005
2,8,254.01,0.0109629,91.217
2,8,255.01,0.0109609,91.2331
2,8,256.01,0.010959,91.2488
2,8,257.01,0.0109572,91.2641
2,8,258.01,0.0109554,91.279
2,8,259.01,0.0109537,91.2935
2,8,260.01,0.010952,91.3077
2,8,261.01,0.0109503,91.3214
2,8,262.01,0.0109487,91.3348
2,8,263.01,0.0109472,91.3478
2,8,264.01,0.0109457,91.3604
2,8,265.01,0.0109442,91.3726
2,8,266.01,0.0109428,91.3845
2,8,267.01,0.0109414,91.3961
2,8,268.01,0.01094,91.4073
2,8,269.01,0.0109388,91.4181
2,8,270.01,0.0109375,91.4286
2,8,271.01,0.0109363,91.4388
2,8,272.01,0.0109351,91.4486
2,8,273.01,0.010934,91.4581
2,8,274.01,0.0109329,91.4672
2,8,275.01,0.0109318,91.476
2,8,276.01,0.0109308,91.4845
2,8,277.01,0.0109298,91.4927
2,8,278.01,0.0109289,91.5006
2,8,279.01,0.010928,91.5082
2,8,280.01,0.0109271,91.5154
2,8,281.01,0.0109263,91.5224
2,8,282.01,0.0109255,91.529
2,8,283.01,0.0109247,91.5354
2,8,284.01,0.010924,91.5414
2,8,285.01,0.0109233,91.5472
2,8,286.01,0.0109227,91.5527
2,8,287.01,0.010922,91.5579
2,8,288.01,0.0109215,91.5628
2,8,289.01,0.0109209,91.5675
2,8,290.01,0.0109204,91.5719
2,8,291.01,0.0109199,91.576
2,8,292.01,0.0109194,91.5798
2,8,293.01,0.010919,91.5834
2,8,294.01,0.0109186,91.5867
2,8,295.01,0.0108817,91.8974
2,8,296.01,0.0108817,91.8977
2,8,297.01,0.0108817,91.8978
2,8,298.01,0.0108817,91.8977
2,8,299.01,0.0108817,91.8973
2,8,300.01,0.0108818,91.8968
2,8,301.01,0.0108819,91.896
2,8,302.01,0.010882,91.8951
2,8,303.01,0.0108821,91.8939
2,8,304.01,0.0108823,91.8926
2,8,305.01,0.0108825,91.891
2,8,306.01,0.0108827,91.8892
2,8,307.01,0.0108829,91.8873
2,8,308.01,0.0108832,91.8851
2,8,309.01,0.0108834,91.8828
2,8,310.01,0.0108837,91.8803
2,8,311.01,0.0108841,91.8776
2,8,312.01,0.0108844,91.8747
2,8,313.01,0.0108848,91.8716
2,8,314.01,0.0108851,91.8683
2,8,315.01,0.0108856,91.8648
2,8,316.01,0.010886,91.8612
2,8,317.01,0.0108864,91.8574
2,8,318.01,0.0108869,91.8534
2,8,319.01,0.0108874,91.8492
2,8,320.01,0.0108879,91.8449
2,8,321.01,0.0108885,91.8404
2,8,322.01,0.010889,91.8357
2,8,323.01,0.0108896,91.8309
2,8,324.01,0.0108902,91.8258
2,8,325.01,0.0108908,91.8207
2,8,326.01,0.0108914,91.8153
2,8,327.01,0.0108921,91.8098
2,8,328.01,0.0108928,91.8041
2,8,329.01,0.0108935,91.7983
2,8,330.01,0.0108942,91.7923
2,8,331.01,0.0108949,91.7861
2,8,332.01,0.0108956,91.7798
2,8,333.01,0.0108964,91.7734
2,8,334.01,0.0108972,91.7668
2,8,335.01,0.010898,91.76
2,8,336.01,0.0108988,91.7531
2,8,337.01,0.0108997,91.746
2,8,338.01,0.0109005,91.7388
2,8,339.01,0.0109014,91.7315
2,8,340.01,0.0109023,91.724
2,8,341.01,0.0109032,91.7163
2,8,342.01,0.0109041,91.7086
2,8,343.01,0.0109051,91.7006
2,8,344.01,0.010906,91.6926
2,8,345.01,0.010907,91.6844
2,8,346.01,0.010908,91.676
2,8,347.01,0.010909,91.6676
2,8,348.01,0.01091,91.659
2,8,349.01,0.010911,91.6502
2,8,350.01,0.0109121,91.6414
2,8,351.01,0.0109132,91.6324
2,8,352.01,0.0109143,91.6232
2,8,353.01,0.0109154,91.614
2,8,354.01,0.0109165,91.6046
2,8,355.01,0.0109176,91.5951
2,8,356.01,0.0109188,91.5855
2,8,357.01,0.0109199,91.5757
2,8,358.01,0.0109211,91.5659
2,8,359.01,0.0109223,91.5559
2,8,360.01,0.0109235,91.5458
2,8,361.01,0.0109247,91.5356
2,8,362.01,0.010926,91.5252
2,8,363.01,0.0109272,91.5148
2,8,364.01,0.0109285,91.5042
2,8,365.01,0.0109297,91.4935
2,8,366.01,0.010931,91.4827
2,8,367.01,0.0109323,91.4718
2,8,368.01,0.0109336,91.4608
2,8,369.01,0.010935,91.4497
2,8,370.01,0.0109363,91.4384
2,8,371.01,0.0109377,91.4271
2,8,372.01,0.010939,91.4157
2,8,373.01,0.0109404,91.4041
2,8,374.01,0.0109418,91.3925
2,8,375.01,0.0109432,91.3807
2,8,376.01,0.0109446,91.3689
2,8,377.01,0.0109461,91.3569
2,8,378.01,0.0109475,91.3448
2,8,379.01,0.010949,91.3327
2,8,380.01,0.0109504,91.3205
2,8,381.01,0.0109519,91.3081
2,8,382.01,0.0109534,91.2957
2,8,383.01,0.0109549,91.2831
2,8,384.01,0.0109564,91.2705
2,8,385.01,0.010958,91.2578
2,8,386.01,0.0109595,91.245
2,8,387.01,0.0109611,91.2321
2,8,388.01,0.0109626,91.2191
2,8,389.01,0.0109642,91.206
2,8,390.01,0.0109658,91.1929
2,8,391.01,0.0109674,91.1796
2,8,392.01,0.010969,91.1663
2,8,393.01,0.0109706,91.1529
2,8,394.01,0.0109722,91.1394
2,8,395.01,0.0109738,91.1258
2,8,396.01,0.0109755,91.1121
2,8,397.01,0.0109771,91.0984
2,8,398.01,0.0109788,91.0845
2,8,399.01,0.0109805,91.0706
2,8,400.01,0.0109822,91.0567
3,6,0.01,0,0
3,6,1.01,0,0
3,6,2.01,0,0
3,6,3.01,0.00742612,134.66
3,6,4.01,0.0113116,88.4045
3,6,5.01,0.0134536,74.3296
3,6,6.01,0.0147532,67.7817
3,6,7.01,0.0155887,64.1489
3,6,8.01,0.0161449,61.9391
3,6,9.01,0.016522,60.5253
3,6,10.01,0.0167789,59.5987
3,6,11.01,0.016952,58.9901
3,6,12.01,0.017065,58.5994
3,6,13.01,0.017134,58.3634
3,6,14.01,0.0171701,58.2407
3,6,15.01,0.0171813,58.2029
3,6,16.01,0.0171733,58.23
3,6,17.01,0.0171505,58.3074
3,6,18.01,0.0171161,58.4245
3,6,19.01,0.0170727,58.5732
3,6,20.01,0.0170221,58.7472
3,6,21.01,0.0169659,58.9416
3,6,22.01,0.0169054,59.1528
3,6,23.01,0.0168413,59.3777
3,6,24.01,0.0167747,59.6137
3,6,25.01,0.0167059,59.8589
3,6,26.01,0.0166357,60.1117
3,6,27.01,0.0165643,60.3707
3,6,28.01,0.0164922,60.6348
3,6,29.01,0.0164195,60.903
3,6,30.01,0.0163467,61.1746
3,6,31.01,0.0162737,61.4488
3,6,32.01,0.0162009,61.7251
3,6,33.01,0.0161283,62.0029
3,6,34.01,0.016056,62.2819
3,6,35.01,0.0159842,62.5617
3,6,36.01,0.0159129,62.8419
3,6,37.01,0.0158422,63.1224
3,6,38.01,0.0157722,63.4027
3,6,39.01,0.0157028,63.6828
3,6,40.01,0.0156342,63.9624
3,6,41.01,0.0155663,64.2413
3,6,42.01,0.0154992,64.5195
3,6,43.01,0.0154329,64.7968
3,6,44.01,0.0153674,65.073
3,6,45.01,0.0153027,65.348
3,6,46.01,0.0152388,65.6218
3,6,47.01,0.0151758,65.8943
3,6,48.01,0.0151136,66.1654
3,6,49.01,0.0150523,66.4349
3,6,50.01,0.0149918,66.703
3,6,51.01,0.0149322,66.9694
3,6,52.01,0.0148734,67.2342
3,6,53.01,0.0148154,67.4973
3,6,54.01,0.0147583,67.7587
3,6,55.01,0.0147019,68.0182
3,6,56.01,0.0146464,68.276
3,6,57.01,0.0145918,68.5319
3,6,58.01,0.0145379,68.7859
3,6,59.01,0.0144848,69.038
3,6,60.01,0.0144325,69.2881
3,6,61.01,0.014381,69.5363
3,6,62.01,0.0143302,69.7826
3,6,63.01,0.0142802,70.0268
3,6,64.01,0.014231,70.269
3,6,65.01,0.0141825,70.5092
3,6,66.01,0.0141348,70.7473
3,6,67.01,0.0140878,70.9834
3,6,68.01,0.0140415,71.2174
3,6,69.01,0.0139959,71.4493
3,6,70.01,0.0139511,71.6792
3,6,71.01,0.0139069,71.9069
3,6,72.01,0.0138634,72.1325
3,6,73.01,0.0138205,72.356
3,6,74.01,0.0137784,72.5774
3,6,75.01,0.0137369,72.7967
3,6,76.01,0.013696,73.0139
3,6,77.01,0.0136558,73.2289
3,6,78.01,0.0136162,73.4418
3,6,79.01,0.0135773,73.6526
3,6,80.01,0.0135389,73.8612
3,6,81.01,0.0135011,74.0678
3,6,82.01,0.013464,74.2722
3,6,83.01,0.0134274,74.4744
3,6,84.01,0.0133914,74.6746
3,6,85.01,0.013356,74.8726
3,6,86.01,0.0133212,75.0685
3,6,87.01,0.0132869,75.2624
3,6,88.01,0.0132531,75.4541
3,6,89.01,0.0132199,75.6437
3,6,90.01,0.0131872,75.8312
3,6,91.01,0.013155,76.0166
3,6,92.01,0.0131234,76.2
3,6,93.01,0.0130922,76.3812
3,6,94.01,0.0130616,76.5604
3,6,95.01,0.0130314,76.7376
3,6,96.01,0.0130018,76.9127
3,6,97.01,0.0129726,77.0858
3,6,98.01,0.0129438,77.2569
3,6,99.01,0.0129156,77.4259
3,6,100.01,0.012895,77.5495
3,6,101.01,0.0128676,77.7146
3,6,102.01,0.0128406,77.8777
3,6,103.01,0.0128141,78.0389
3,6,104.01,0.012788,78.1981
3,6,105.01,0.0127624,78.3554
3,6,106.01,0.0127371,78.5107
3,6,107.01,0.0127123,78.6641
3,6,108.01,0.0126878,78.8156
3,6,109.01,0.0126638,78.9652
3,6,110.01,0.0126402,79.1129
3,6,111.01,0.0126169,79.2587
3,6,112.01,0.012594,79.4027
3,6,113.01,0.0125715,79.5448
3,6,114.01,0.0125494,79.6852
3,6,115.01,0.0125276,79.8237
3,6,116.01,0.0125062,79.9604
3,6,117.01,0.0124851,80.0953
3,6,118.01,0.0124644,80.2285
3,6,119.01,0.012444,80.3599
3,6,120.01,0.012424,80.4896
3,6,121.01,0.0124042,80.6175
3,6,122.01,0.0123848,80.7438
3,6,123.01,0.0123658,80.8684
3,6,124.01,0.012347,80.9913
3,6,125.01,0.0123285,81.1125
3,6,126.01,0.0123104,81.2322
3,6,127.01,0.0122925,81.3501
3,6,128.01,0.012275,81.4665
3,6,129.01,0.0122577,81.5813
3,6,130.01,0.0122407,81.6945
3,6,131.01,0.012224,81.8062
3,6,132.01,0.0122076,81.9163
3,6,133.01,0.0121914,82.0249
3,6,134.01,0.0121755,82.132
3,6,135.01,0.0121599,82.2376
3,6,136.01,0.0121445,82.3418
3,6,137.01,0.0121294,82.4444
3,6,138.01,0.0121145,82.5456
3,6,139.01,0.0120999,82.6454
3,6,140.01,0.0120855,82.7438
3,6,141.01,0.0120713,82.8408
3,6,142.01,0.0120574,82.9364
3,6,143.01,0.0120437,83.0307
3,6,144.01,0.0120303,83.1236
3,6,145.01,0.012017,83.2152
3,6,146.01,0.012004,83.3055
3,6,147.01,0.0119912,83.3945
3,6,148.01,0.0119786,83.4822
3,6,149.01,0.0119662,83.5686
3,6,150.01,0.011954,83.6538
3,6,151.01,0.011942,83.7377
3,6,152.01,0.0119303,83.8205
3,6,153.01,0.0119187,83.902
3,6,154.01,0.0119073,83.9823
3,6,155.01,0.0118961,84.0615
3,6,156.01,0.011885,84.1395
3,6,157.01,0.0118742,84.2164
3,6,158.01,0.0118635,84.2921
3,6,159.01,0.011853,84.3668
3,6,160.01,0.0118427,84.4403
3,6,161.01,0.0118325,84.5128
3,6,162.01,0.0118225,84.5842
3,6,163.01,0.0118127,84.6545
3,6,164.01,0.0118031,84.7238
3,6,165.01,0.0117936,84.7921
3,6,166.01,0.0117842,84.8593
3,6,167.01,0.011775,84.9256
3,6,168.01,0.011766,84.9909
3,6,169.01,0.0117571,85.0552
3,6,170.01,0.0117483,85.1186
3,6,171.01,0.0117397,85.181
3,6,172.01,0.0117312,85.2425
3,6,173.01,0.0117229,85.303
3,6,174.01,0.0117147,85.3627
3,6,175.01,0.0117067,85.4215
3,6,176.01,0.0116987,85.4794
3,6,177.01,0.0116909,85.5364
3,6,178.01,0.0116833,85.5926
3,6,179.01,0.0116757,85.6479
3,6,180.01,0.0116683,85.7024
3,6,181.01,0.011661,85.7561
3,6,182.01,0.0116538,85.809
3,6,183.01,0.0116467,85.8611
3,6,184.01,0.0116398,85.9124
3,6,185.01,0.0116329,85.963
3,6,186.01,0.0116262,86.0127
3,6,187.01,0.0116196,86.0618
3,6,188.01,0.011613,86.1101
3,6,189.01,0.0116066,86.1577
3,6,190.01,0.0116003,86.2045
3,6,191.01,0.0115941,86.2507
3,6,192.01,0.011588,86.2962
3,6,193.01,0.011582,86.3409
3,6,194.01,0.0115761,86.385
3,6,195.01,0.0115703,86.4285
3,6,196.01,0.0115645,86.4713
3,6,197.01,0.0115589,86.5134
3,6,198.01,0.0115534,86.555
3,6,199.01,0.0115479,86.5959
3,6,200.01,0.0115425,86.6361
3,6,201.01,0.0115372,86.6758
3,6,202.01,0.011532,86.7149
3,6,203.01,0.0115269,86.7534
3,6,204.01,0.0115219,86.7913
3,6,205.01,0.0115169,86.8286
3,6,206.01,0.0115121,86.8654
3,6,207.01,0.0115073,86.9017
3,6,208.01,0.0115025,86.9374
3,6,209.01,0.0114979,86.9725
3,6,210.01,0.0114933,87.0071
3,6,211.01,0.0114888,87.0413
3,6,212.01,0.0114844,87.0749
3,6,213.01,0.01148,87.108
3,6,214.01,0.0114757,87.1406
3,6,215.01,0.0114715,87.1727
3,6,216.01,0.0114673,87.2043
3,6,217.01,0.0114632,87.2355
3,6,218.01,0.0114592,87.2662
3,6,219.01,0.0114552,87.2964
3,6,220.01,0.0114513,87.3262
3,6,221.01,0.0114475,87.3556
3,6,222.01,0.0114437,87.3845
3,6,223.01,0.01144,87.413
3,6,224.01,0.0114363,87.441
3,6,225.01,0.0114327,87.4687
3,6,226.01,0.0114291,87.4959
3,6,227.01,0.0114256,87.5227
3,6,228.01,0.0114222,87.5491
3,6,229.01,0.0114188,87.5752
3,6,230.01,0.0114154,87.6008
3,6,231.01,0.0114121,87.6261
3,6,232.01,0.0114089,87.651
3,6,233.01,0.0114057,87.6755
3,6,234.01,0.0114026,87.6997
3,6,235.01,0.0113995,87.7235
3,6,236.01,0.0113964,87.7469
3,6,237.01,0.0113934,87.77
3,6,238.01,0.0113905,87.7928
3,6,239.01,0.0113875,87.8152
3,6,240.01,0.0113847,87.8373
3,6,241.01,0.0113819,87.8591
3,6,242.01,0.0113791,87.8805
3,6,243.01,0.0113763,87.9017
3,6,244.01,0.0113737,87.9225
3,6,245.01,0.011371,87.943
3,6,246.01,0.0113684,87.9632
3,6,247.01,0.0113658,87.9831
3,6,248.01,0.0113633,88.0028
3,6,249.01,0.0113608,88.0221
3,6,250.01,0.0113583,88.0411
3,6,251.01,0.0113559,88.0599
3,6,252.01,0.0113535,88.0782
3,6,253.01,0.0113512,88.0961
3,6,254.01,0.011349,88.1135
3,6,255.01,0.0113468,88.1305
3,6,256.01,0.0113447,88.1471
3,6,257.01,0.0113426,88.1633
3,6,258.01,0.0113406,88.179
3,6,259.01,0.0113386,88.1944
3,6,260.01,0.0113367,88.2093
3,6,261.01,0.0113348,88.2238
3,6,262.01,0.011333,88.238
3,6,263.01,0.0113312,88.2517
3,6,264.01,0.0113295,88.265
3,6,265.01,0.0113278,88.278
3,6,266.01,0.0113262,88.2906
3,6,267.01,0.0113247,88.3028
3,6,268.01,0.0113232,88.3146
3,6,269.01,0.0113217,88.3261
3,6,270.01,0.0113203,88.3372
3,6,271.01,0.0113189,88.3479
3,6,272.01,0.0113176,88.3583
3,6,273.01,0.0113163,88.3684
3,6,274.01,0.011315,88.3781
3,6,275.01,0.0113138,88.3874
3,6,276.01,0.0113127,88.3964
3,6,277.01,0.0113116,88.4051
3,6,278.01,0.0113105,88.4135
3,6,279.01,0.0113095,88.4215
3,6,280.01,0.0113085,88.4292
3,6,281.01,0.0113075,88.4365
3,6,282.01,0.0113066,88.4436
3,6,283.01,0.0113058,88.4504
3,6,284.01,0.011305,88.4568
3,6,285.01,0.0113042,88.4629
3,6,286.01,0.0113034,88.4688
3,6,287.01,0.0113027,88.4743
3,6,288.01,0.011302,88.4796
3,6,289.01,0.0113014,88.4845
3,6,290.01,0.0113008,88.4892
3,6,291.01,0.0113003,88.4936
3,6,292.01,0.0112997,88.4977
3,6,293.01,0.0112992,88.5015
3,6,294.01,0.0112988,88.505
3,6,295.01,0.0112547,88.8521
3,6,296.01,0.0112546,88.8523
3,6,297.01,0.0112546,88.8523
3,6,298.01,0.0112547,88.8521
3,6,299.01,0.0112547,88.8517
3,6,300.01,0.0112548,88.851
3,6,301.01,0.0112549,88.8501
3,6,302.01,0.011255,88.849
3,6,303.01,0.0112552,88.8477
3,6,304.01,0.0112554,88.8462
3,6,305.01,0.0112556,88.8445
3,6,306.01,0.0112559,88.8426
3,6,307.01,0.0112561,88.8405
3,6,308.01,0.0112564,88.8381
3,6,309.01,0.0112567,88.8356
3,6,310.01,0.0112571,88.8329
3,6,311.01,0.0112575,88.83
3,6,312.01,0.0112579,88.8268
3,6,313.01,0.0112583,88.8235
3,6,314.01,0.0112587,88.82
3,6,315.01,0.0112592,88.8163
3,6,316.01,0.0112597,88.8124
3,6,317.01,0.0112602,88.8084
3,6,318.01,0.0112607,88.8041
3,6,319.01,0.0112613,88.7997
3,6,320.01,0.0112619,88.7951
3,6,321.01,0.0112625,88.7903
3,6,322.01,0.0112631,88.7853
3,6,323.01,0.0112638,88.7801
3,6,324.01,0.0112645,88.7748
3,6,325.01,0.0112652,88.7693
3,6,326.01,0.0112659,88.7636
3,6,327.01,0.0112666,88.7578
3,6,328.01,0.0112674,88.7517
3,6,329.01,0.0112682,88.7456
3,6,330.01,0.011269,88.7392
3,6,331.01,0.0112698,88.7327
3,6,332.01,0.0112707,88.726
3,6,333.01,0.0112715,88.7192
3,6,334.01,0.0112724,88.7122
3,6,335.01,0.0112733,88.705
3,6,336.01,0.0112742,88.6977
3,6,337.01,0.0112752,88.6902
3,6,338.01,0.0112762,88.6826
3,6,339.01,0.0112772,88.6748
3,6,340.01,0.0112782,88.6669
3,6,341.01,0.0112792,88.6588
3,6,342.01,0.0112802,88.6506
3,6,343.01,0.0112813,88.6422
3,6,344.01,0.0112824,88.6337
3,6,345.01,0.0112835,88.625
3,6,346.01,0.0112846,88.6162
3,6,347.01,0.0112858,88.6073
3,6,348.01,0.0112869,88.5982
3,6,349.01,0.0112881,88.589
3,6,350.01,0.0112893,88.5796
3,6,351.01,0.0112905,88.5701
3,6,352.01,0.0112917,88.5605
3,6,353.01,0.011293,88.5507
3,6,354.01,0.0112942,88.5408
3,6,355.01,0.0112955,88.5308
3,6,356.01,0.0112968,88.5206
3,6,357.01,0.0112981,88.5103
3,6,358.01,0.0112994,88.4999
3,6,359.01,0.0113008,88.4894
3,6,360.01,0.0113022,88.4787
3,6,361.01,0.0113035,88.4679
3,6,362.01,0.0113049,88.457
3,6,363.01,0.0113063,88.4459
3,6,364.01,0.0113078,88.4348
3,6,365.01,0.0113092,88.4235
3,6,366.01,0.0113107,88.4121
3,6,367.01,0.0113121,88.4006
3,6,368.01,0.0113136,88.389
3,6,369.01,0.0113151,88.3773
3,6,370.01,0.0113166,88.3654
3,6,371.01,0.0113182,88.3534
3,6,372.01,0.0113197,88.3414
3,6,373.01,0.0113213,88.3292
3,6,374.01,0.0113229,88.3169
3,6,375.01,0.0113245,88.3045
3,6,376.01,0.0113261,88.292
3,6,377.01,0.0113277,88.2794
3,6,378.01,0.0113293,88.2667
3,6,379.01,0.011331,88.2538
3,6,380.01,0.0113326,88.2409
3,6,381.01,0.0113343,88.2279
3,6,382.01,0.011336,88.2148
3,6,383.01,0.0113377,88.2016
3,6,384.01,0.0113394,88.1883
3,6,385.01,0.0113411,88.1748
3,6,386.01,0.0113428,88.1613
3,6,387.01,0.0113446,88.1477
3,6,388.01,0.0113464,88.134
3,6,389.01,0.0113481,88.1202
3,6,390.01,0.0113499,88.1064
3,6,391.01,0.0113517,88.0924
3,6,392.01,0.0113535,88.0783
3,6,393.01,0.0113554,88.0642
3,6,394.01,0.0113572,88.0499
3,6,395.01,0.011359,88.0356
3,6,396.01,0.0113609,88.0212
3,6,397.01,0.0113628,88.0067
3,6,398.01,0.0113647,87.9921
3,6,399.01,0.0113666,87.9774
3,6,400.01,0.0113685,87.9627
3,7,0.01,0,0
3,7,1.01,0,0
3,7,2.01,0.00248032,403.173
3,7,3.01,0.00981626,101.872
3,7,4.01,0.0131879,75.8273
3,7,5.01,0.0150265,66.5491
3,7,6.01,0.016127,62.008
3,7,7.01,0.0168221,59.4456
3,7,8.01,0.0172743,57.8895
3,7,9.01,0.0175715,56.9105
3,7,10.01,0.017765,56.2904
3,7,11.01,0.0178868,55.9071
3,7,12.01,0.0179575,55.687
3,7,13.01,0.017991,55.5835
3,7,14.01,0.0179968,55.5653
3,7,15.01,0.017982,55.6112
3,7,16.01,0.0179514,55.7058
3,7,17.01,0.0179088,55.8383
3,7,18.01,0.017857,56.0005
3,7,19.01,0.017798,56.186
3,7,20.01,0.0177335,56.3903
3,7,21.01,0.0176649,56.6095
3,7,22.01,0.017593,56.8408
3,7,23.01,0.0175187,57.0819
3,7,24.01,0.0174426,57.3307
3,7,25.01,0.0173653,57.5859
3,7,26.01,0.0172872,57.8462
3,7,27.01,0.0172086,58.1106
3,7,28.01,0.0171297,58.3781
3,7,29.01,0.0170509,58.6481
3,7,30.01,0.0169722,58.9199
3,7,31.01,0.0168939,59.1931
3,7,32.01,0.016816,59.4672
3,7,33.01,0.0167387,59.7419
3,7,34.01,0.016662,60.0168
3,7,35.01,0.0165861,60.2916
3,7,36.01,0.0165109,60.5661
3,7,37.01,0.0164365,60.8402
3,7,38.01,0.016363,61.1136
3,7,39.01,0.0162903,61.3861
3,7,40.01,0.0162186,61.6577
3,7,41.01,0.0161478,61.9281
3,7,42.01,0.0160778,62.1974
3,7,43.01,0.0160089,62.4654
3,7,44.01,0.0159408,62.7319
3,7,45.01,0.0158738,62.997
3,7,46.01,0.0158076,63.2606
3,7,47.01,0.0157424,63.5226
3,7,48.01,0.0156782,63.783
3,7,49.01,0.0156148,64.0417
3,7,50.01,0.0155524,64.2986
3,7,51.01,0.015491,64.5538
3,7,52.01,0.0154304,64.8071
3,7,53.01,0.0153708,65.0586
3,7,54.01,0.015312,65.3082
3,7,55.01,0.0152541,65.556
3,7,56.01,0.0151972,65.8018
3,7,57.01,0.015141,66.0457
3,7,58.01,0.0150858,66.2876
3,7,59.01,0.0150314,66.5275
3,7,60.01,0.0149778,66.7654
3,7,61.01,0.0149251,67.0014
3,7,62.01,0.0148731,67.2353
3,7,63.01,0.014822,67.4671
3,7,64.01,0.0147717,67.697
3,7,65.01,0.0147222,67.9247
3,7,66.01,0.0146734,68.1504
3,7,67.01,0.0146254,68.3741
3,7,68.01,0.0145782,68.5957
3,7,69.01,0.0145317,68.8152
3,7,70.01,0.0144859,69.0326
3,7,71.01,0.0144409,69.2479
3,7,72.01,0.0143965,69.4612
3,7,73.01,0.0143529,69.6723
3,7,74.01,0.01431,69.8814
3,7,75.01,0.0142677,70.0884
3,7,76.01,0.0142261,70.2932
3,7,77.01,0.0141852,70.4961
3,7,78.01,0.0141449,70.6968
3,7,79.01,0.0141053,70.8954
3,7,80.01,0.0140663,71.092
3,7,81.01,0.0140279,71.2864
3,7,82.01,0.0139902,71.4789
3,7,83.01,0.013953,71.6692
3,7,84.01,0.0139164,71.8575
3,7,85.01,0.0138805,72.0437
3,7,86.01,0.0138451,72.2279
3,7,87.01,0.0138102,72.41
3,7,88.01,0.013776,72.5901
3,7,89.01,0.0137423,72.7682
3,7,90.01,0.0137091,72.9442
3,7,91.01,0.0136765,73.1183
3,7,92.01,0.0136444,73.2903
3,7,93.01,0.0136128,73.4604
3,7,94.01,0.0135817,73.6284
3,7,95.01,0.0135511,73.7945
3,7,96.01,0.0135211,73.9586
3,7,97.01,0.0134915,74.1208
3,7,98.01,0.0134624,74.281
3,7,99.01,0.0134338,74.4393
3,7,100.01,0.013413,74.5545
3,7,101.01,0.0133853,74.7091
3,7,102.01,0.013358,74.8617
3,7,103.01,0.0133311,75.0125
3,7,104.01,0.0133047,75.1614
3,7,105.01,0.0132787,75.3085
3,7,106.01,0.0132532,75.4537
3,7,107.01,0.013228,75.597
3,7,108.01,0.0132033,75.7386
3,7,109.01,0.013179,75.8783
3,7,110.01,0.0131551,76.0163
3,7,111.01,0.0131316,76.1525
3,7,112.01,0.0131084,76.2869
3,7,113.01,0.0130857,76.4196
3,7,114.01,0.0130633,76.5505
3,7,115.01,0.0130413,76.6797
3,7,116.01,0.0130196,76.8072
3,7,117.01,0.0129983,76.9331
3,7,118.01,0.0129774,77.0572
3,7,119.01,0.0129568,77.1798
3,7,120.01,0.0129365,77.3006
3,7,121.01,0.0129166,77.4199
3,7,122.01,0.012897,77.5375
3,7,123.01,0.0128777,77.6535
3,7,124.01,0.0128588,77.768
3,7,125.01,0.0128401,77.8809
3,7,126.01,0.0128218,77.9923
3,7,127.01,0.0128038,78.1021
3,7,128.01,0.012786,78.2104
3,7,129.01,0.0127686,78.3172
3,7,130.01,0.0127514,78.4226
3,7,131.01,0.0127346,78.5264
3,7,132.01,0.012718,78.6288
3,7,133.01,0.0127017,78.7298
3,7,134.01,0.0126856,78.8294
3,7,135.01,0.0126698,78.9276
3,7,136.01,0.0126543,79.0243
3,7,137.01,0.0126391,79.1197
3,7,138.01,0.0126241,79.2138
3,7,139.01,0.0126093,79.3065
3,7,140.01,0.0125948,79.3979
3,7,141.01,0.0125805,79.488
3,7,142.01,0.0125665,79.5768
3,7,143.01,0.0125527,79.6643
3,7,144.01,0.0125391,79.7506
3,7,145.01,0.0125257,79.8356
3,7,146.01,0.0125126,79.9193
3,7,147.01,0.0124997,80.0019
3,7,148.01,0.012487,80.0833
3,7,149.01,0.0124745,80.1635
