energy_MeV_per_u,water_macroscopic_cross_section_per_mm
77.87,0.00198102
77.88,0.00198067
77.89,0.00198031
77.9,0.00197996
77.91,0.0019796
77.92,0.00197925
77.93,0.00197889
77.94,0.00197854
77.95,0.00197818
77.96,0.00197783
77.97,0.00197747
77.98,0.00197712
77.99,0.00197676
78,0.00197641
78.01,0.00197605
78.02,0.0019757
78.03,0.00197534
78.04,0.00197499
78.05,0.00197463
78.06,0.00197428
78.07,0.00197392
78.08,0.00197357
78.09,0.00197321
78.1,0.00197286
78.11,0.0019725
78.12,0.00197215
78.13,0.00197179
78.14,0.00197144
78.15,0.00197109
78.16,0.00197073
78.17,0.00197038
78.18,0.00197002
78.19,0.00196967
78.2,0.00196931
78.21,0.00196896
78.22,0.0019686
78.23,0.00196825
78.24,0.00196789
78.25,0.00196754
78.26,0.00196718
78.27,0.00196683
78.28,0.00196648
78.29,0.00196612
78.3,0.00196577
78.31,0.00196541
78.32,0.00196506
78.33,0.0019647
78.34,0.00196435
78.35,0.00196399
78.36,0.00196364
78.37,0.00196328
78.38,0.00196293
78.39,0.00196258
78.4,0.00196222
78.41,0.00196187
78.42,0.00196151
78.43,0.00196116
78.44,0.0019608
78.45,0.00196045
78.46,0.00196009
78.47,0.00195974
78.48,0.00195939
78.49,0.00195903
78.5,0.00195868
78.51,0.00195832
78.52,0.00195797
78.53,0.00195761
78.54,0.00195726
78.55,0.00195691
78.56,0.00195655
78.57,0.0019562
78.58,0.00195584
78.59,0.00195549
78.6,0.00195513
78.61,0.00195478
78.62,0.00195443
78.63,0.00195407
78.64,0.00195372
78.65,0.00195336
78.66,0.00195301
78.67,0.00195265
78.68,0.0019523
78.69,0.00195195
78.7,0.00195159
78.71,0.00195124
78.72,0.00195088
78.73,0.00195053
78.74,0.00195017
78.75,0.00194982
78.76,0.00194947
78.77,0.00194911
78.78,0.00194876
78.79,0.0019484
78.8,0.00194805
78.81,0.0019477
78.82,0.00194734
78.83,0.00194699
78.84,0.00194663
78.85,0.00194628
78.86,0.00194593
78.87,0.00194557
78.88,0.00194522
78.89,0.00194486
78.9,0.00194451
78.91,0.00194416
78.92,0.0019438
78.93,0.00194345
78.94,0.00194309
78.95,0.00194274
78.96,0.00194239
78.97,0.00194203
78.98,0.00194168
78.99,0.00194132
79,0.00194097
79.01,0.00194062
79.02,0.00194026
79.03,0.00193991
79.04,0.00193955
79.05,0.0019392
79.06,0.00193885
79.07,0.00193849
79.08,0.00193814
79.09,0.00193779
79.1,0.00193743
79.11,0.00193708
79.12,0.00193672
79.13,0.00193637
79.14,0.00193602
79.15,0.00193566
79.16,0.00193531
79.17,0.00193495
79.18,0.0019346
79.19,0.00193425
79.2,0.00193389
79.21,0.00193354
79.22,0.00193319
79.23,0.00193283
79.24,0.00193248
79.25,0.00193212
79.26,0.00193177
79.27,0.00193142
79.28,0.00193106
79.29,0.00193071
79.3,0.00193036
79.31,0.00193
79.32,0.00192965
79.33,0.0019293
79.34,0.00192894
79.35,0.00192859
79.36,0.00192823
79.37,0.00192788
79.38,0.00192753
79.39,0.00192717
79.4,0.00192682
79.41,0.00192647
79.42,0.00192611
79.43,0.00192576
79.44,0.00192541
79.45,0.00192505
79.46,0.0019247
79.47,0.00192435
79.48,0.00192399
79.49,0.00192364
79.5,0.00192329
79.51,0.00192293
79.52,0.00192258
79.53,0.00192222
79.54,0.00192187
79.55,0.00192152
79.56,0.00192116
79.57,0.00192081
79.58,0.00192046
79.59,0.0019201
79.6,0.00191975
79.61,0.0019194
79.62,0.00191904
79.63,0.00191869
79.64,0.00191834
79.65,0.00191798
79.66,0.00191763
79.67,0.00191728
79.68,0.00191692
79.69,0.00191657
79.7,0.00191622
79.71,0.00191586
79.72,0.00191551
79.73,0.00191516
79.74,0.0019148
79.75,0.00191445
79.76,0.0019141
79.77,0.00191374
79.78,0.00191339
79.79,0.00191304
79.8,0.00191268
79.81,0.00191233
79.82,0.00191198
79.83,0.00191163
79.84,0.00191127
79.85,0.00191092
79.86,0.00191057
79.87,0.00191021
79.88,0.00190986
79.89,0.00190951
79.9,0.00190915
79.91,0.0019088
79.92,0.00190845
79.93,0.00190809
79.94,0.00190774
79.95,0.00190739
79.96,0.00190703
79.97,0.00190668
79.98,0.00190633
79.99,0.00190598
80,0.00190562
80.01,0.0019053
80.02,0.00190498
80.03,0.00190465
80.04,0.00190433
80.05,0.00190401
80.06,0.00190368
80.07,0.00190336
80.08,0.00190304
80.09,0.00190272
80.1,0.00190239
80.11,0.00190207
80.12,0.00190175
80.13,0.00190142
80.14,0.0019011
80.15,0.00190078
80.16,0.00190046
80.17,0.00190013
80.18,0.00189981
80.19,0.00189949
80.2,0.00189916
80.21,0.00189884
80.22,0.00189852
80.23,0.0018982
80.24,0.00189787
80.25,0.00189755
80.26,0.00189723
80.27,0.00189691
80.28,0.00189658
80.29,0.00189626
80.3,0.00189594
80.31,0.00189561
80.32,0.00189529
80.33,0.00189497
80.34,0.00189465
80.35,0.00189432
80.36,0.001894
80.37,0.00189368
80.38,0.00189336
80.39,0.00189303
80.4,0.00189271
80.41,0.00189239
80.42,0.00189207
80.43,0.00189174
80.44,0.00189142
80.45,0.0018911
80.46,0.00189078
80.47,0.00189045
80.48,0.00189013
80.49,0.00188981
80.5,0.00188948
80.51,0.00188916
80.52,0.00188884
80.53,0.00188852
80.54,0.00188819
80.55,0.00188787
80.56,0.00188755
80.57,0.00188723
80.58,0.0018869
80.59,0.00188658
80.6,0.00188626
80.61,0.00188594
80.62,0.00188561
80.63,0.00188529
80.64,0.00188497
80.65,0.00188465
80.66,0.00188433
80.67,0.001884
80.68,0.00188368
80.69,0.00188336
80.7,0.00188304
80.71,0.00188271
80.72,0.00188239
80.73,0.00188207
80.74,0.00188175
80.75,0.00188142
80.76,0.0018811
80.77,0.00188078
80.78,0.00188046
80.79,0.00188013
80.8,0.00187981
80.81,0.00187949
80.82,0.00187917
80.83,0.00187885
80.84,0.00187852
80.85,0.0018782
80.86,0.00187788
80.87,0.00187756
80.88,0.00187723
80.89,0.00187691
80.9,0.00187659
80.91,0.00187627
80.92,0.00187595
80.93,0.00187562
80.94,0.0018753
80.95,0.00187498
80.96,0.00187466
80.97,0.00187433
80.98,0.00187401
80.99,0.00187369
81,0.00187337
81.01,0.00187305
81.02,0.00187272
81.03,0.0018724
81.04,0.00187208
81.05,0.00187176
81.06,0.00187144
81.07,0.00187111
81.08,0.00187079
81.09,0.00187047
81.1,0.00187015
81.11,0.00186983
81.12,0.0018695
81.13,0.00186918
81.14,0.00186886
81.15,0.00186854
81.16,0.00186822
81.17,0.00186789
81.18,0.00186757
81.19,0.00186725
81.2,0.00186693
81.21,0.00186661
81.22,0.00186628
81.23,0.00186596
81.24,0.00186564
81.25,0.00186532
81.26,0.001865
81.27,0.00186467
81.28,0.00186435
81.29,0.00186403
81.3,0.00186371
81.31,0.00186339
81.32,0.00186306
81.33,0.00186274
81.34,0.00186242
81.35,0.0018621
81.36,0.00186178
81.37,0.00186145
81.38,0.00186113
81.39,0.00186081
81.4,0.00186049
81.41,0.00186017
81.42,0.00185985
81.43,0.00185952
81.44,0.0018592
81.45,0.00185888
81.46,0.00185856
81.47,0.00185824
81.48,0.00185792
81.49,0.00185759
81.5,0.00185727
81.51,0.00185695
81.52,0.00185663
81.53,0.00185631
81.54,0.00185599
81.55,0.00185566
81.56,0.00185534
81.57,0.00185502
81.58,0.0018547
81.59,0.00185438
81.6,0.00185406
81.61,0.00185373
81.62,0.00185341
81.63,0.00185309
81.64,0.00185277
81.65,0.00185245
81.66,0.00185213
81.67,0.0018518
81.68,0.00185148
81.69,0.00185116
81.7,0.00185084
81.71,0.00185052
81.72,0.0018502
81.73,0.00184987
81.74,0.00184955
81.75,0.00184923
81.76,0.00184891
81.77,0.00184859
81.78,0.00184827
81.79,0.00184795
81.8,0.00184762
81.81,0.0018473
81.82,0.00184698
81.83,0.00184666
81.84,0.00184634
81.85,0.00184602
81.86,0.00184569
81.87,0.00184537
81.88,0.00184505
81.89,0.00184473
81.9,0.00184441
81.91,0.00184409
81.92,0.00184377
81.93,0.00184345
81.94,0.00184312
81.95,0.0018428
81.96,0.00184248
81.97,0.00184216
81.98,0.00184184
81.99,0.00184152
82,0.0018412
82.01,0.00184087
82.02,0.00184055
82.03,0.00184023
82.04,0.00183991
82.05,0.00183959
82.06,0.00183927
82.07,0.00183895
82.08,0.00183863
82.09,0.0018383
82.1,0.00183798
82.11,0.00183766
82.12,0.00183734
82.13,0.00183702
82.14,0.0018367
82.15,0.00183638
82.16,0.00183606
82.17,0.00183573
82.18,0.00183541
82.19,0.00183509
82.2,0.00183477
82.21,0.00183445
82.22,0.00183413
82.23,0.00183381
82.24,0.00183349
82.25,0.00183316
82.26,0.00183284
82.27,0.00183252
82.28,0.0018322
82.29,0.00183188
82.3,0.00183156
82.31,0.00183124
82.32,0.00183092
82.33,0.0018306
82.34,0.00183027
82.35,0.00182995
82.36,0.00182963
82.37,0.00182931
82.38,0.00182899
82.39,0.00182867
82.4,0.00182835
82.41,0.00182803
82.42,0.00182771
82.43,0.00182739
82.44,0.00182706
82.45,0.00182674
82.46,0.00182642
82.47,0.0018261
82.48,0.00182578
82.49,0.00182546
82.5,0.00182514
82.51,0.00182482
82.52,0.0018245
82.53,0.00182418
82.54,0.00182386
82.55,0.00182353
82.56,0.00182321
82.57,0.00182289
82.58,0.00182257
82.59,0.00182225
82.6,0.00182193
82.61,0.00182161
82.62,0.00182129
82.63,0.00182097
82.64,0.00182065
82.65,0.00182033
82.66,0.00182
82.67,0.00181968
82.68,0.00181936
82.69,0.00181904
82.7,0.00181872
82.71,0.0018184
82.72,0.00181808
82.73,0.00181776
82.74,0.00181744
82.75,0.00181712
82.76,0.0018168
82.77,0.00181648
82.78,0.00181616
82.79,0.00181583
82.8,0.00181551
82.81,0.00181519
82.82,0.00181487
82.83,0.00181455
82.84,0.00181423
82.85,0.00181391
82.86,0.00181359
82.87,0.00181327
82.88,0.00181295
82.89,0.00181263
82.9,0.00181231
82.91,0.00181199
82.92,0.00181167
82.93,0.00181135
82.94,0.00181102
82.95,0.0018107
82.96,0.00181038
82.97,0.00181006
82.98,0.00180974
82.99,0.00180942
83,0.0018091
83.01,0.00180878
83.02,0.00180846
83.03,0.00180814
83.04,0.00180782
83.05,0.0018075
83.06,0.00180718
83.07,0.00180686
83.08,0.00180654
83.09,0.00180622
83.1,0.0018059
83.11,0.00180558
83.12,0.00180525
83.13,0.00180493
83.14,0.00180461
83.15,0.00180429
83.16,0.00180397
83.17,0.00180365
83.18,0.00180333
83.19,0.00180301
83.2,0.00180269
83.21,0.00180237
83.22,0.00180205
83.23,0.00180173
83.24,0.00180141
83.25,0.00180109
83.26,0.00180077
83.27,0.00180045
83.28,0.00180013
83.29,0.00179981
83.3,0.00179949
83.31,0.00179917
83.32,0.00179885
83.33,0.00179853
83.34,0.00179821
83.35,0.00179789
83.36,0.00179757
83.37,0.00179725
83.38,0.00179693
83.39,0.0017966
83.4,0.00179628
83.41,0.00179596
83.42,0.00179564
83.43,0.00179532
83.44,0.001795
83.45,0.00179468
83.46,0.00179436
83.47,0.00179404
83.48,0.00179372
83.49,0.0017934
83.5,0.00179308
83.51,0.00179276
83.52,0.00179244
83.53,0.00179212
83.54,0.0017918
83.55,0.00179148
83.56,0.00179116
83.57,0.00179084
83.58,0.00179052
83.59,0.0017902
83.6,0.00178988
83.61,0.00178956
83.62,0.00178924
83.63,0.00178892
83.64,0.0017886
83.65,0.00178828
83.66,0.00178796
83.67,0.00178764
83.68,0.00178732
83.69,0.001787
83.7,0.00178668
83.71,0.00178636
83.72,0.00178604
83.73,0.00178572
83.74,0.0017854
83.75,0.00178508
83.76,0.00178476
83.77,0.00178444
83.78,0.00178412
83.79,0.0017838
83.8,0.00178348
83.81,0.00178316
83.82,0.00178284
83.83,0.00178252
83.84,0.0017822
83.85,0.00178188
83.86,0.00178156
83.87,0.00178124
83.88,0.00178092
83.89,0.0017806
83.9,0.00178028
83.91,0.00177996
83.92,0.00177964
83.93,0.00177932
83.94,0.001779
83.95,0.00177868
83.96,0.00177836
83.97,0.00177804
83.98,0.00177772
83.99,0.0017774
84,0.00177708
84.01,0.00177676
84.02,0.00177644
84.03,0.00177612
84.04,0.0017758
84.05,0.00177548
84.06,0.00177516
84.07,0.00177484
84.08,0.00177452
84.09,0.0017742
84.1,0.00177388
84.11,0.00177356
84.12,0.00177324
84.13,0.00177292
84.14,0.0017726
84.15,0.00177228
84.16,0.00177197
84.17,0.00177165
84.18,0.00177133
84.19,0.00177101
84.2,0.00177069
84.21,0.00177037
84.22,0.00177005
84.23,0.00176973
84.24,0.00176941
84.25,0.00176909
84.26,0.00176877
84.27,0.00176845
84.28,0.00176813
84.29,0.00176781
84.3,0.00176749
84.31,0.00176717
84.32,0.00176685
84.33,0.00176653
84.34,0.00176621
84.35,0.00176589
84.36,0.00176557
84.37,0.00176525
84.38,0.00176493
84.39,0.00176461
84.4,0.00176429
84.41,0.00176397
84.42,0.00176365
84.43,0.00176334
84.44,0.00176302
84.45,0.0017627
84.46,0.00176238
84.47,0.00176206
84.48,0.00176174
84.49,0.00176142
84.5,0.0017611
84.51,0.00176078
84.52,0.00176046
84.53,0.00176014
84.54,0.00175982
84.55,0.0017595
84.56,0.00175918
84.57,0.00175886
84.58,0.00175854
84.59,0.00175822
84.6,0.0017579
84.61,0.00175758
84.62,0.00175727
84.63,0.00175695
84.64,0.00175663
84.65,0.00175631
84.66,0.00175599
84.67,0.00175567
84.68,0.00175535
84.69,0.00175503
84.7,0.00175471
84.71,0.00175439
84.72,0.00175407
84.73,0.00175375
84.74,0.00175343
84.75,0.00175311
84.76,0.00175279
84.77,0.00175248
84.78,0.00175216
84.79,0.00175184
84.8,0.00175152
84.81,0.0017512
84.82,0.00175088
84.83,0.00175056
84.84,0.00175024
84.85,0.00174992
84.86,0.0017496
84.87,0.00174928
84.88,0.00174896
84.89,0.00174864
84.9,0.00174833
84.91,0.00174801
84.92,0.00174769
84.93,0.00174737
84.94,0.00174705
84.95,0.00174673
84.96,0.00174641
84.97,0.00174609
84.98,0.00174577
84.99,0.00174545
85,0.00174513
85.01,0.00174481
85.02,0.0017445
85.03,0.00174418
85.04,0.00174386
85.05,0.00174354
85.06,0.00174322
85.07,0.0017429
85.08,0.00174258
85.09,0.00174226
85.1,0.00174194
85.11,0.00174162
85.12,0.0017413
85.13,0.00174099
85.14,0.00174067
85.15,0.00174035
85.16,0.00174003
85.17,0.00173971
85.18,0.00173939
85.19,0.00173907
85.2,0.00173875
85.21,0.00173843
85.22,0.00173811
85.23,0.0017378
85.24,0.00173748
85.25,0.00173716
85.26,0.00173684
85.27,0.00173652
85.28,0.0017362
85.29,0.00173588
85.3,0.00173556
85.31,0.00173524
85.32,0.00173493
85.33,0.00173461
85.34,0.00173429
85.35,0.00173397
85.36,0.00173365
85.37,0.00173333
85.38,0.00173301
85.39,0.00173269
85.4,0.00173237
85.41,0.00173206
85.42,0.00173174
85.43,0.00173142
85.44,0.0017311
85.45,0.00173078
85.46,0.00173046
85.47,0.00173014
85.48,0.00172982
85.49,0.0017295
85.5,0.00172919
85.51,0.00172887
85.52,0.00172855
85.53,0.00172823
85.54,0.00172791
85.55,0.00172759
85.56,0.00172727
85.57,0.00172695
85.58,0.00172664
85.59,0.00172632
85.6,0.001726
85.61,0.00172568
85.62,0.00172536
85.63,0.00172504
85.64,0.00172472
85.65,0.0017244
85.66,0.00172409
85.67,0.00172377
85.68,0.00172345
85.69,0.00172313
85.7,0.00172281
85.71,0.00172249
85.72,0.00172217
85.73,0.00172186
85.74,0.00172154
85.75,0.00172122
85.76,0.0017209
85.77,0.00172058
85.78,0.00172026
85.79,0.00171994
85.8,0.00171963
85.81,0.00171931
85.82,0.00171899
85.83,0.00171867
85.84,0.00171835
85.85,0.00171803
85.86,0.00171771
85.87,0.0017174
85.88,0.00171708
85.89,0.00171676
85.9,0.00171644
85.91,0.00171612
85.92,0.0017158
85.93,0.00171548
85.94,0.00171517
85.95,0.00171485
85.96,0.00171453
85.97,0.00171421
85.98,0.00171389
85.99,0.00171357
86,0.00171325
86.01,0.00171294
86.02,0.00171262
86.03,0.0017123
86.04,0.00171198
86.05,0.00171166
86.06,0.00171134
86.07,0.00171103
86.08,0.00171071
86.09,0.00171039
86.1,0.00171007
86.11,0.00170975
86.12,0.00170943
86.13,0.00170912
86.14,0.0017088
86.15,0.00170848
86.16,0.00170816
86.17,0.00170784
86.18,0.00170752
86.19,0.00170721
86.2,0.00170689
86.21,0.00170657
86.22,0.00170625
86.23,0.00170593
86.24,0.00170561
86.25,0.0017053
86.26,0.00170498
86.27,0.00170466
86.28,0.00170434
86.29,0.00170402
86.3,0.0017037
86.31,0.00170339
86.32,0.00170307
86.33,0.00170275
86.34,0.00170243
86.35,0.00170211
86.36,0.00170179
86.37,0.00170148
86.38,0.00170116
86.39,0.00170084
86.4,0.00170052
86.41,0.0017002
86.42,0.00169989
86.43,0.00169957
86.44,0.00169925
86.45,0.00169893
86.46,0.00169861
86.47,0.00169829
86.48,0.00169798
86.49,0.00169766
86.5,0.00169734
86.51,0.00169702
86.52,0.0016967
86.53,0.00169639
86.54,0.00169607
86.55,0.00169575
86.56,0.00169543
86.57,0.00169511
86.58,0.0016948
86.59,0.00169448
86.6,0.00169416
86.61,0.00169384
86.62,0.00169352
86.63,0.00169321
86.64,0.00169289
86.65,0.00169257
86.66,0.00169225
86.67,0.00169193
86.68,0.00169161
86.69,0.0016913
86.7,0.00169098
86.71,0.00169066
86.72,0.00169034
86.73,0.00169002
86.74,0.00168971
86.75,0.00168939
86.76,0.00168907
86.77,0.00168875
86.78,0.00168844
86.79,0.00168812
86.8,0.0016878
86.81,0.00168748
86.82,0.00168716
86.83,0.00168685
86.84,0.00168653
86.85,0.00168621
86.86,0.00168589
86.87,0.00168557
86.88,0.00168526
86.89,0.00168494
86.9,0.00168462
86.91,0.0016843
86.92,0.00168398
86.93,0.00168367
86.94,0.00168335
86.95,0.00168303
86.96,0.00168271
86.97,0.0016824
86.98,0.00168208
86.99,0.00168176
87,0.00168144
87.01,0.00168112
87.02,0.00168081
87.03,0.00168049
87.04,0.00168017
87.05,0.00167985
87.06,0.00167954
87.07,0.00167922
87.08,0.0016789
87.09,0.00167858
87.1,0.00167826
87.11,0.00167795
87.12,0.00167763
87.13,0.00167731
87.14,0.00167699
87.15,0.00167668
87.16,0.00167636
87.17,0.00167604
87.18,0.00167572
87.19,0.0016754
87.2,0.00167509
87.21,0.00167477
87.22,0.00167445
87.23,0.00167413
87.24,0.00167382
87.25,0.0016735
87.26,0.00167318
87.27,0.00167286
87.28,0.00167255
87.29,0.00167223
87.3,0.00167191
87.31,0.00167159
87.32,0.00167128
87.33,0.00167096
87.34,0.00167064
87.35,0.00167032
87.36,0.00167
87.37,0.00166969
87.38,0.00166937
87.39,0.00166905
87.4,0.00166873
87.41,0.00166842
87.42,0.0016681
87.43,0.00166778
87.44,0.00166746
87.45,0.00166715
87.46,0.00166683
87.47,0.00166651
87.48,0.00166619
87.49,0.00166588
87.5,0.00166556
87.51,0.00166524
87.52,0.00166492
87.53,0.00166461
87.54,0.00166429
87.55,0.00166397
87.56,0.00166365
87.57,0.00166334
87.58,0.00166302
87.59,0.0016627
87.6,0.00166238
87.61,0.00166207
87.62,0.00166175
87.63,0.00166143
87.64,0.00166111
87.65,0.0016608
87.66,0.00166048
87.67,0.00166016
87.68,0.00165985
87.69,0.00165953
87.7,0.00165921
87.71,0.00165889
87.72,0.00165858
87.73,0.00165826
87.74,0.00165794
87.75,0.00165762
87.76,0.00165731
87.77,0.00165699
87.78,0.00165667
87.79,0.00165635
87.8,0.00165604
87.81,0.00165572
87.82,0.0016554
87.83,0.00165509
87.84,0.00165477
87.85,0.00165445
87.86,0.00165413
87.87,0.00165382
87.88,0.0016535
87.89,0.00165318
87.9,0.00165286
87.91,0.00165255
87.92,0.00165223
87.93,0.00165191
87.94,0.0016516
87.95,0.00165128
87.96,0.00165096
87.97,0.00165064
87.98,0.00165033
87.99,0.00165001
88,0.00164969
88.01,0.00164938
88.02,0.00164906
88.03,0.00164874
88.04,0.00164842
88.05,0.00164811
88.06,0.00164779
88.07,0.00164747
88.08,0.00164715
88.09,0.00164684
88.1,0.00164652
88.11,0.0016462
88.12,0.00164589
88.13,0.00164557
88.14,0.00164525
88.15,0.00164494
88.16,0.00164462
88.17,0.0016443
88.18,0.00164398
88.19,0.00164367
88.2,0.00164335
88.21,0.00164303
88.22,0.00164272
88.23,0.0016424
88.24,0.00164208
88.25,0.00164176
88.26,0.00164145
88.27,0.00164113
88.28,0.00164081
88.29,0.0016405
88.3,0.00164018
88.31,0.00163986
88.32,0.00163955
88.33,0.00163923
88.34,0.00163891
88.35,0.00163859
88.36,0.00163828
88.37,0.00163796
88.38,0.00163764
88.39,0.00163733
88.4,0.00163701
88.41,0.00163669
88.42,0.00163638
88.43,0.00163606
88.44,0.00163574
88.45,0.00163542
88.46,0.00163511
88.47,0.00163479
88.48,0.00163447
88.49,0.00163416
88.5,0.00163384
88.51,0.00163352
88.52,0.00163321
88.53,0.00163289
88.54,0.00163257
88.55,0.00163226
88.56,0.00163194
88.57,0.00163162
88.58,0.00163131
88.59,0.00163099
88.6,0.00163067
88.61,0.00163035
88.62,0.00163004
88.63,0.00162972
88.64,0.0016294
88.65,0.00162909
88.66,0.00162877
88.67,0.00162845
88.68,0.00162814
88.69,0.00162782
88.7,0.0016275
88.71,0.00162719
88.72,0.00162687
88.73,0.00162655
88.74,0.00162624
88.75,0.00162592
88.76,0.0016256
88.77,0.00162529
88.78,0.00162497
88.79,0.00162465
88.8,0.00162434
88.81,0.00162402
88.82,0.0016237
88.83,0.00162339
88.84,0.00162307
88.85,0.00162275
88.86,0.00162244
88.87,0.00162212
88.88,0.0016218
88.89,0.00162149
88.9,0.00162117
88.91,0.00162085
88.92,0.00162054
88.93,0.00162022
88.94,0.0016199
88.95,0.00161959
88.96,0.00161927
88.97,0.00161895
88.98,0.00161864
88.99,0.00161832
89,0.001618
89.01,0.00161769
89.02,0.00161737
89.03,0.00161705
89.04,0.00161674
89.05,0.00161642
89.06,0.0016161
89.07,0.00161579
89.08,0.00161547
89.09,0.00161515
89.1,0.00161484
89.11,0.00161452
89.12,0.0016142
89.13,0.00161389
89.14,0.00161357
89.15,0.00161326
89.16,0.00161294
89.17,0.00161262
89.18,0.00161231
89.19,0.00161199
89.2,0.00161167
89.21,0.00161136
89.22,0.00161104
89.23,0.00161072
89.24,0.00161041
89.25,0.00161009
89.26,0.00160977
89.27,0.00160946
89.28,0.00160914
89.29,0.00160882
89.3,0.00160851
89.31,0.00160819
89.32,0.00160788
89.33,0.00160756
89.34,0.00160724
89.35,0.00160693
89.36,0.00160661
89.37,0.00160629
89.38,0.00160598
89.39,0.00160566
89.4,0.00160534
89.41,0.00160503
89.42,0.00160471
89.43,0.0016044
89.44,0.00160408
89.45,0.00160376
89.46,0.00160345
89.47,0.00160313
89.48,0.00160281
89.49,0.0016025
89.5,0.00160218
89.51,0.00160186
89.52,0.00160155
89.53,0.00160123
89.54,0.00160092
89.55,0.0016006
89.56,0.00160028
89.57,0.00159997
89.58,0.00159965
89.59,0.00159933
89.6,0.00159902
89.61,0.0015987
89.62,0.00159839
89.63,0.00159807
89.64,0.00159775
89.65,0.00159744
89.66,0.00159712
89.67,0.0015968
89.68,0.00159649
89.69,0.00159617
89.7,0.00159586
89.71,0.00159554
89.72,0.00159522
89.73,0.00159491
89.74,0.00159459
89.75,0.00159428
89.76,0.00159396
89.77,0.00159364
89.78,0.00159333
89.79,0.00159301
89.8,0.00159269
89.81,0.00159238
89.82,0.00159206
89.83,0.00159175
89.84,0.00159143
89.85,0.00159111
89.86,0.0015908
89.87,0.00159048
89.88,0.00159017
89.89,0.00158985
89.9,0.00158953
89.91,0.00158922
89.92,0.0015889
89.93,0.00158859
89.94,0.00158827
89.95,0.00158795
89.96,0.00158764
89.97,0.00158732
89.98,0.00158701
89.99,0.00158669
90,0.00158637
90.01,0.00158614
90.02,0.00158591
90.03,0.00158569
90.04,0.00158546
90.05,0.00158523
90.06,0.001585
90.07,0.00158477
90.08,0.00158454
90.09,0.00158431
90.1,0.00158408
90.11,0.00158385
90.12,0.00158362
90.13,0.0015834
90.14,0.00158317
90.15,0.00158294
90.16,0.00158271
90.17,0.00158248
90.18,0.00158225
90.19,0.00158202
90.2,0.00158179
90.21,0.00158156
90.22,0.00158133
90.23,0.00158111
90.24,0.00158088
90.25,0.00158065
90.26,0.00158042
90.27,0.00158019
90.28,0.00157996
90.29,0.00157973
90.3,0.0015795
90.31,0.00157927
90.32,0.00157904
90.33,0.00157882
90.34,0.00157859
90.35,0.00157836
90.36,0.00157813
90.37,0.0015779
90.38,0.00157767
90.39,0.00157744
90.4,0.00157721
90.41,0.00157698
90.42,0.00157676
90.43,0.00157653
90.44,0.0015763
90.45,0.00157607
90.46,0.00157584
90.47,0.00157561
90.48,0.00157538
90.49,0.00157515
90.5,0.00157492
90.51,0.0015747
90.52,0.00157447
90.53,0.00157424
90.54,0.00157401
90.55,0.00157378
90.56,0.00157355
90.57,0.00157332
90.58,0.00157309
90.59,0.00157287
90.6,0.00157264
90.61,0.00157241
90.62,0.00157218
90.63,0.00157195
90.64,0.00157172
90.65,0.00157149
90.66,0.00157126
90.67,0.00157104
90.68,0.00157081
90.69,0.00157058
