energy_MeVu,total_kinetic_energy_MeV,electronic_stopping_power_MeV_per_mm,total_stopping_power_MeV_per_mm,csda_range_mm
249.41,2992.92,24.2674,24.2674,0
249.51,2994.12,24.2616,24.2616,0
249.61,2995.32,24.2559,24.2559,0
249.71,2996.52,24.2501,24.2501,0
249.81,2997.72,24.2443,24.2443,0
249.91,2998.92,24.2386,24.2386,0
250.01,3000.12,24.2328,24.2328,0
250.11,3001.32,24.2271,24.2271,0
250.21,3002.52,24.2213,24.2213,0
250.31,3003.72,24.2156,24.2156,0
250.41,3004.92,24.2099,24.2099,0
250.51,3006.12,24.2041,24.2041,0
250.61,3007.32,24.1984,24.1984,0
250.71,3008.52,24.1927,24.1927,0
250.81,3009.72,24.187,24.187,0
250.91,3010.92,24.1813,24.1813,0
251.01,3012.12,24.1756,24.1756,0
251.11,3013.32,24.1699,24.1699,0
251.21,3014.52,24.1642,24.1642,0
251.31,3015.72,24.1585,24.1585,0
251.41,3016.92,24.1528,24.1528,0
251.51,3018.12,24.1471,24.1471,0
251.61,3019.32,24.1414,24.1414,0
251.71,3020.52,24.1357,24.1357,0
251.81,3021.72,24.1301,24.1301,0
251.91,3022.92,24.1244,24.1244,0
252.01,3024.12,24.1187,24.1187,0
252.11,3025.32,24.1131,24.1131,0
252.21,3026.52,24.1074,24.1074,0
252.31,3027.72,24.1018,24.1018,0
252.41,3028.92,24.0961,24.0961,0
252.51,3030.12,24.0905,24.0905,0
252.61,3031.32,24.0849,24.0849,0
252.71,3032.52,24.0792,24.0792,0
252.81,3033.72,24.0736,24.0736,0
252.91,3034.92,24.068,24.068,0
253.01,3036.12,24.0624,24.0624,0
253.11,3037.32,24.0567,24.0567,0
253.21,3038.52,24.0511,24.0511,0
253.31,3039.72,24.0455,24.0455,0
253.41,3040.92,24.0399,24.0399,0
253.51,3042.12,24.0343,24.0343,0
253.61,3043.32,24.0287,24.0287,0
253.71,3044.52,24.0232,24.0232,0
253.81,3045.72,24.0176,24.0176,0
253.91,3046.92,24.012,24.012,0
254.01,3048.12,24.0064,24.0064,0
254.11,3049.32,24.0008,24.0008,0
254.21,3050.52,23.9953,23.9953,0
254.31,3051.72,23.9897,23.9897,0
254.41,3052.92,23.9842,23.9842,0
254.51,3054.12,23.9786,23.9786,0
254.61,3055.32,23.9731,23.9731,0
254.71,3056.52,23.9675,23.9675,0
254.81,3057.72,23.962,23.962,0
254.91,3058.92,23.9564,23.9564,0
255.01,3060.12,23.9509,23.9509,0
255.11,3061.32,23.9454,23.9454,0
255.21,3062.52,23.9398,23.9398,0
255.31,3063.72,23.9343,23.9343,0
255.41,3064.92,23.9288,23.9288,0
255.51,3066.12,23.9233,23.9233,0
255.61,3067.32,23.9178,23.9178,0
255.71,3068.52,23.9123,23.9123,0
255.81,3069.72,23.9068,23.9068,0
255.91,3070.92,23.9013,23.9013,0
256.01,3072.12,23.8958,23.8958,0
256.11,3073.32,23.8903,23.8903,0
256.21,3074.52,23.8848,23.8848,0
256.31,3075.72,23.8794,23.8794,0
256.41,3076.92,23.8739,23.8739,0
256.51,3078.12,23.8684,23.8684,0
256.61,3079.32,23.863,23.863,0
256.71,3080.52,23.8575,23.8575,0
256.81,3081.72,23.852,23.852,0
256.91,3082.92,23.8466,23.8466,0
257.01,3084.12,23.8411,23.8411,0
257.11,3085.32,23.8357,23.8357,0
257.21,3086.52,23.8303,23.8303,0
257.31,3087.72,23.8248,23.8248,0
257.41,3088.92,23.8194,23.8194,0
257.51,3090.12,23.814,23.814,0
257.61,3091.32,23.8085,23.8085,0
257.71,3092.52,23.8031,23.8031,0
257.81,3093.72,23.7977,23.7977,0
257.91,3094.92,23.7923,23.7923,0
258.01,3096.12,23.7869,23.7869,0
258.11,3097.32,23.7815,23.7815,0
258.21,3098.52,23.7761,23.7761,0
258.31,3099.72,23.7707,23.7707,0
258.41,3100.92,23.7653,23.7653,0
258.51,3102.12,23.7599,23.7599,0
258.61,3103.32,23.7545,23.7545,0
258.71,3104.52,23.7492,23.7492,0
258.81,3105.72,23.7438,23.7438,0
258.91,3106.92,23.7384,23.7384,0
259.01,3108.12,23.733,23.733,0
259.11,3109.32,23.7277,23.7277,0
259.21,3110.52,23.7223,23.7223,0
259.31,3111.72,23.717,23.717,0
259.41,3112.92,23.7116,23.7116,0
259.51,3114.12,23.7063,23.7063,0
259.61,3115.32,23.7009,23.7009,0
259.71,3116.52,23.6956,23.6956,0
259.81,3117.72,23.6903,23.6903,0
259.91,3118.92,23.6849,23.6849,0
260.01,3120.12,23.6796,23.6796,0
260.11,3121.32,23.6743,23.6743,0
260.21,3122.52,23.669,23.669,0
260.31,3123.72,23.6637,23.6637,0
260.41,3124.92,23.6584,23.6584,0
260.51,3126.12,23.6531,23.6531,0
260.61,3127.32,23.6478,23.6478,0
260.71,3128.52,23.6425,23.6425,0
260.81,3129.72,23.6372,23.6372,0
260.91,3130.92,23.6319,23.6319,0
261.01,3132.12,23.6266,23.6266,0
261.11,3133.32,23.6213,23.6213,0
261.21,3134.52,23.616,23.616,0
261.31,3135.72,23.6108,23.6108,0
261.41,3136.92,23.6055,23.6055,0
261.51,3138.12,23.6002,23.6002,0
261.61,3139.32,23.595,23.595,0
261.71,3140.52,23.5897,23.5897,0
261.81,3141.72,23.5845,23.5845,0
261.91,3142.92,23.5792,23.5792,0
262.01,3144.12,23.574,23.574,0
262.11,3145.32,23.5687,23.5687,0
262.21,3146.52,23.5635,23.5635,0
262.31,3147.72,23.5582,23.5582,0
262.41,3148.92,23.553,23.553,0
262.51,3150.12,23.5478,23.5478,0
262.61,3151.32,23.5426,23.5426,0
262.71,3152.52,23.5374,23.5374,0
262.81,3153.72,23.5321,23.5321,0
262.91,3154.92,23.5269,23.5269,0
263.01,3156.12,23.5217,23.5217,0
263.11,3157.32,23.5165,23.5165,0
263.21,3158.52,23.5113,23.5113,0
263.31,3159.72,23.5061,23.5061,0
263.41,3160.92,23.5009,23.5009,0
263.51,3162.12,23.4957,23.4957,0
263.61,3163.32,23.4906,23.4906,0
263.71,3164.52,23.4854,23.4854,0
263.81,3165.72,23.4802,23.4802,0
263.91,3166.92,23.475,23.475,0
264.01,3168.12,23.4699,23.4699,0
264.11,3169.32,23.4647,23.4647,0
264.21,3170.52,23.4596,23.4596,0
264.31,3171.72,23.4544,23.4544,0
264.41,3172.92,23.4492,23.4492,0
264.51,3174.12,23.4441,23.4441,0
264.61,3175.32,23.439,23.439,0
264.71,3176.52,23.4338,23.4338,0
264.81,3177.72,23.4287,23.4287,0
264.91,3178.92,23.4235,23.4235,0
265.01,3180.12,23.4184,23.4184,0
265.11,3181.32,23.4133,23.4133,0
265.21,3182.52,23.4082,23.4082,0
265.31,3183.72,23.403,23.403,0
265.41,3184.92,23.3979,23.3979,0
265.51,3186.12,23.3928,23.3928,0
265.61,3187.32,23.3877,23.3877,0
265.71,3188.52,23.3826,23.3826,0
265.81,3189.72,23.3775,23.3775,0
265.91,3190.92,23.3724,23.3724,0
266.01,3192.12,23.3673,23.3673,0
266.11,3193.32,23.3622,23.3622,0
266.21,3194.52,23.3572,23.3572,0
266.31,3195.72,23.3521,23.3521,0
266.41,3196.92,23.347,23.347,0
266.51,3198.12,23.3419,23.3419,0
266.61,3199.32,23.3369,23.3369,0
266.71,3200.52,23.3318,23.3318,0
266.81,3201.72,23.3267,23.3267,0
266.91,3202.92,23.3217,23.3217,0
267.01,3204.12,23.3166,23.3166,0
267.11,3205.32,23.3116,23.3116,0
267.21,3206.52,23.3065,23.3065,0
267.31,3207.72,23.3015,23.3015,0
267.41,3208.92,23.2965,23.2965,0
267.51,3210.12,23.2914,23.2914,0
267.61,3211.32,23.2864,23.2864,0
267.71,3212.52,23.2814,23.2814,0
267.81,3213.72,23.2763,23.2763,0
267.91,3214.92,23.2713,23.2713,0
268.01,3216.12,23.2663,23.2663,0
268.11,3217.32,23.2613,23.2613,0
268.21,3218.52,23.2563,23.2563,0
268.31,3219.72,23.2513,23.2513,0
268.41,3220.92,23.2463,23.2463,0
268.51,3222.12,23.2413,23.2413,0
268.61,3223.32,23.2363,23.2363,0
268.71,3224.52,23.2313,23.2313,0
268.81,3225.72,23.2263,23.2263,0
268.91,3226.92,23.2213,23.2213,0
269.01,3228.12,23.2163,23.2163,0
269.11,3229.32,23.2114,23.2114,0
269.21,3230.52,23.2064,23.2064,0
269.31,3231.72,23.2014,23.2014,0
269.41,3232.92,23.1965,23.1965,0
269.51,3234.12,23.1915,23.1915,0
269.61,3235.32,23.1865,23.1865,0
269.71,3236.52,23.1816,23.1816,0
269.81,3237.72,23.1766,23.1766,0
269.91,3238.92,23.1717,23.1717,0
270.01,3240.12,23.1667,23.1667,0
270.11,3241.32,23.1618,23.1618,0
270.21,3242.52,23.1569,23.1569,0
270.31,3243.72,23.1519,23.1519,0
270.41,3244.92,23.147,23.147,0
270.51,3246.12,23.1421,23.1421,0
270.61,3247.32,23.1372,23.1372,0
270.71,3248.52,23.1322,23.1322,0
270.81,3249.72,23.1273,23.1273,0
270.91,3250.92,23.1224,23.1224,0
271.01,3252.12,23.1175,23.1175,0
271.11,3253.32,23.1126,23.1126,0
271.21,3254.52,23.1077,23.1077,0
271.31,3255.72,23.1028,23.1028,0
271.41,3256.92,23.0979,23.0979,0
271.51,3258.12,23.093,23.093,0
271.61,3259.32,23.0881,23.0881,0
271.71,3260.52,23.0833,23.0833,0
271.81,3261.72,23.0784,23.0784,0
271.91,3262.92,23.0735,23.0735,0
272.01,3264.12,23.0686,23.0686,0
272.11,3265.32,23.0638,23.0638,0
272.21,3266.52,23.0589,23.0589,0
272.31,3267.72,23.054,23.054,0
272.41,3268.92,23.0492,23.0492,0
272.51,3270.12,23.0443,23.0443,0
272.61,3271.32,23.0395,23.0395,0
272.71,3272.52,23.0346,23.0346,0
272.81,3273.72,23.0298,23.0298,0
272.91,3274.92,23.0249,23.0249,0
273.01,3276.12,23.0201,23.0201,0
273.11,3277.32,23.0153,23.0153,0
273.21,3278.52,23.0104,23.0104,0
273.31,3279.72,23.0056,23.0056,0
273.41,3280.92,23.0008,23.0008,0
273.51,3282.12,22.996,22.996,0
273.61,3283.32,22.9912,22.9912,0
273.71,3284.52,22.9863,22.9863,0
273.81,3285.72,22.9815,22.9815,0
273.91,3286.92,22.9767,22.9767,0
274.01,3288.12,22.9719,22.9719,0
274.11,3289.32,22.9671,22.9671,0
274.21,3290.52,22.9623,22.9623,0
274.31,3291.72,22.9576,22.9576,0
274.41,3292.92,22.9528,22.9528,0
274.51,3294.12,22.948,22.948,0
274.61,3295.32,22.9432,22.9432,0
274.71,3296.52,22.9384,22.9384,0
274.81,3297.72,22.9336,22.9336,0
274.91,3298.92,22.9289,22.9289,0
275.01,3300.12,22.9241,22.9241,0
275.11,3301.32,22.9193,22.9193,0
275.21,3302.52,22.9146,22.9146,0
275.31,3303.72,22.9098,22.9098,0
275.41,3304.92,22.9051,22.9051,0
275.51,3306.12,22.9003,22.9003,0
275.61,3307.32,22.8956,22.8956,0
275.71,3308.52,22.8908,22.8908,0
275.81,3309.72,22.8861,22.8861,0
275.91,3310.92,22.8814,22.8814,0
276.01,3312.12,22.8766,22.8766,0
276.11,3313.32,22.8719,22.8719,0
276.21,3314.52,22.8672,22.8672,0
276.31,3315.72,22.8624,22.8624,0
276.41,3316.92,22.8577,22.8577,0
276.51,3318.12,22.853,22.853,0
276.61,3319.32,22.8483,22.8483,0
276.71,3320.52,22.8436,22.8436,0
276.81,3321.72,22.8389,22.8389,0
276.91,3322.92,22.8342,22.8342,0
277.01,3324.12,22.8295,22.8295,0
277.11,3325.32,22.8248,22.8248,0
277.21,3326.52,22.8201,22.8201,0
277.31,3327.72,22.8154,22.8154,0
277.41,3328.92,22.8107,22.8107,0
277.51,3330.12,22.806,22.806,0
277.61,3331.32,22.8014,22.8014,0
277.71,3332.52,22.7967,22.7967,0
277.81,3333.72,22.792,22.792,0
277.91,3334.92,22.7873,22.7873,0
278.01,3336.12,22.7827,22.7827,0
278.11,3337.32,22.778,22.778,0
278.21,3338.52,22.7733,22.7733,0
278.31,3339.72,22.7687,22.7687,0
278.41,3340.92,22.764,22.764,0
278.51,3342.12,22.7594,22.7594,0
278.61,3343.32,22.7547,22.7547,0
278.71,3344.52,22.7501,22.7501,0
278.81,3345.72,22.7455,22.7455,0
278.91,3346.92,22.7408,22.7408,0
279.01,3348.12,22.7362,22.7362,0
279.11,3349.32,22.7316,22.7316,0
279.21,3350.52,22.7269,22.7269,0
279.31,3351.72,22.7223,22.7223,0
279.41,3352.92,22.7177,22.7177,0
279.51,3354.12,22.7131,22.7131,0
279.61,3355.32,22.7085,22.7085,0
279.71,3356.52,22.7039,22.7039,0
279.81,3357.72,22.6992,22.6992,0
279.91,3358.92,22.6946,22.6946,0
280.01,3360.12,22.69,22.69,0
280.11,3361.32,22.6854,22.6854,0
280.21,3362.52,22.6809,22.6809,0
280.31,3363.72,22.6763,22.6763,0
280.41,3364.92,22.6717,22.6717,0
280.51,3366.12,22.6671,22.6671,0
280.61,3367.32,22.6625,22.6625,0
280.71,3368.52,22.6579,22.6579,0
280.81,3369.72,22.6534,22.6534,0
280.91,3370.92,22.6488,22.6488,0
281.01,3372.12,22.6442,22.6442,0
281.11,3373.32,22.6397,22.6397,0
281.21,3374.52,22.6351,22.6351,0
281.31,3375.72,22.6305,22.6305,0
281.41,3376.92,22.626,22.626,0
281.51,3378.12,22.6214,22.6214,0
281.61,3379.32,22.6169,22.6169,0
281.71,3380.52,22.6123,22.6123,0
281.81,3381.72,22.6078,22.6078,0
281.91,3382.92,22.6033,22.6033,0
282.01,3384.12,22.5987,22.5987,0
282.11,3385.32,22.5942,22.5942,0
282.21,3386.52,22.5897,22.5897,0
282.31,3387.72,22.5851,22.5851,0
282.41,3388.92,22.5806,22.5806,0
282.51,3390.12,22.5761,22.5761,0
282.61,3391.32,22.5716,22.5716,0
282.71,3392.52,22.5671,22.5671,0
282.81,3393.72,22.5625,22.5625,0
282.91,3394.92,22.558,22.558,0
283.01,3396.12,22.5535,22.5535,0
283.11,3397.32,22.549,22.549,0
283.21,3398.52,22.5445,22.5445,0
283.31,3399.72,22.54,22.54,0
283.41,3400.92,22.5356,22.5356,0
283.51,3402.12,22.5311,22.5311,0
283.61,3403.32,22.5266,22.5266,0
283.71,3404.52,22.5221,22.5221,0
283.81,3405.72,22.5176,22.5176,0
283.91,3406.92,22.5131,22.5131,0
284.01,3408.12,22.5087,22.5087,0
284.11,3409.32,22.5042,22.5042,0
284.21,3410.52,22.4997,22.4997,0
284.31,3411.72,22.4953,22.4953,0
284.41,3412.92,22.4908,22.4908,0
284.51,3414.12,22.4864,22.4864,0
284.61,3415.32,22.4819,22.4819,0
284.71,3416.52,22.4774,22.4774,0
284.81,3417.72,22.473,22.473,0
284.91,3418.92,22.4686,22.4686,0
285.01,3420.12,22.4641,22.4641,0
285.11,3421.32,22.4597,22.4597,0
285.21,3422.52,22.4552,22.4552,0
285.31,3423.72,22.4508,22.4508,0
285.41,3424.92,22.4464,22.4464,0
285.51,3426.12,22.442,22.442,0
285.61,3427.32,22.4375,22.4375,0
285.71,3428.52,22.4331,22.4331,0
285.81,3429.72,22.4287,22.4287,0
285.91,3430.92,22.4243,22.4243,0
286.01,3432.12,22.4199,22.4199,0
286.11,3433.32,22.4155,22.4155,0
286.21,3434.52,22.4111,22.4111,0
286.31,3435.72,22.4067,22.4067,0
286.41,3436.92,22.4023,22.4023,0
286.51,3438.12,22.3979,22.3979,0
286.61,3439.32,22.3935,22.3935,0
286.71,3440.52,22.3891,22.3891,0
286.81,3441.72,22.3847,22.3847,0
286.91,3442.92,22.3803,22.3803,0
287.01,3444.12,22.3759,22.3759,0
287.11,3445.32,22.3716,22.3716,0
287.21,3446.52,22.3672,22.3672,0
287.31,3447.72,22.3628,22.3628,0
287.41,3448.92,22.3584,22.3584,0
287.51,3450.12,22.3541,22.3541,0
287.61,3451.32,22.3497,22.3497,0
287.71,3452.52,22.3454,22.3454,0
287.81,3453.72,22.341,22.341,0
287.91,3454.92,22.3366,22.3366,0
288.01,3456.12,22.3323,22.3323,0
288.11,3457.32,22.328,22.328,0
288.21,3458.52,22.3236,22.3236,0
288.31,3459.72,22.3193,22.3193,0
288.41,3460.92,22.3149,22.3149,0
288.51,3462.12,22.3106,22.3106,0
288.61,3463.32,22.3063,22.3063,0
288.71,3464.52,22.3019,22.3019,0
288.81,3465.72,22.2976,22.2976,0
288.91,3466.92,22.2933,22.2933,0
289.01,3468.12,22.289,22.289,0
289.11,3469.32,22.2846,22.2846,0
289.21,3470.52,22.2803,22.2803,0
289.31,3471.72,22.276,22.276,0
289.41,3472.92,22.2717,22.2717,0
289.51,3474.12,22.2674,22.2674,0
289.61,3475.32,22.2631,22.2631,0
289.71,3476.52,22.2588,22.2588,0
289.81,3477.72,22.2545,22.2545,0
289.91,3478.92,22.2502,22.2502,0
290.01,3480.12,22.2459,22.2459,0
290.11,3481.32,22.2416,22.2416,0
290.21,3482.52,22.2374,22.2374,0
290.31,3483.72,22.2331,22.2331,0
290.41,3484.92,22.2288,22.2288,0
290.51,3486.12,22.2245,22.2245,0
290.61,3487.32,22.2202,22.2202,0
290.71,3488.52,22.216,22.216,0
290.81,3489.72,22.2117,22.2117,0
290.91,3490.92,22.2074,22.2074,0
291.01,3492.12,22.2032,22.2032,0
291.11,3493.32,22.1989,22.1989,0
291.21,3494.52,22.1947,22.1947,0
291.31,3495.72,22.1904,22.1904,0
291.41,3496.92,22.1862,22.1862,0
291.51,3498.12,22.1819,22.1819,0
291.61,3499.32,22.1777,22.1777,0
291.71,3500.52,22.1734,22.1734,0
291.81,3501.72,22.1692,22.1692,0
291.91,3502.92,22.165,22.165,0
292.01,3504.12,22.1607,22.1607,0
292.11,3505.32,22.1565,22.1565,0
292.21,3506.52,22.1523,22.1523,0
292.31,3507.72,22.148,22.148,0
292.41,3508.92,22.1438,22.1438,0
292.51,3510.12,22.1396,22.1396,0
292.61,3511.32,22.1354,22.1354,0
292.71,3512.52,22.1312,22.1312,0
292.81,3513.72,22.127,22.127,0
292.91,3514.92,22.1228,22.1228,0
293.01,3516.12,22.1186,22.1186,0
293.11,3517.32,22.1144,22.1144,0
293.21,3518.52,22.1102,22.1102,0
293.31,3519.72,22.106,22.106,0
293.41,3520.92,22.1018,22.1018,0
293.51,3522.12,22.0976,22.0976,0
293.61,3523.32,22.0934,22.0934,0
293.71,3524.52,22.0892,22.0892,0
293.81,3525.72,22.085,22.085,0
293.91,3526.92,22.0809,22.0809,0
294.01,3528.12,22.0767,22.0767,0
294.11,3529.32,22.0725,22.0725,0
294.21,3530.52,22.0683,22.0683,0
294.31,3531.72,22.0642,22.0642,0
294.41,3532.92,22.06,22.06,0
294.51,3534.12,22.0558,22.0558,0
294.61,3535.32,22.0517,22.0517,0
294.71,3536.52,22.0475,22.0475,0
294.81,3537.72,22.0434,22.0434,0
294.91,3538.92,22.0392,22.0392,0
295.01,3540.12,22.0351,22.0351,0
295.11,3541.32,22.0309,22.0309,0
295.21,3542.52,22.0268,22.0268,0
295.31,3543.72,22.0227,22.0227,0
295.41,3544.92,22.0185,22.0185,0
295.51,3546.12,22.0144,22.0144,0
295.61,3547.32,22.0103,22.0103,0
295.71,3548.52,22.0061,22.0061,0
295.81,3549.72,22.002,22.002,0
295.91,3550.92,21.9979,21.9979,0
296.01,3552.12,21.9938,21.9938,0
296.11,3553.32,21.9897,21.9897,0
296.21,3554.52,21.9855,21.9855,0
296.31,3555.72,21.9814,21.9814,0
296.41,3556.92,21.9773,21.9773,0
296.51,3558.12,21.9732,21.9732,0
296.61,3559.32,21.9691,21.9691,0
296.71,3560.52,21.965,21.965,0
296.81,3561.72,21.9609,21.9609,0
296.91,3562.92,21.9568,21.9568,0
297.01,3564.12,21.9527,21.9527,0
297.11,3565.32,21.9486,21.9486,0
297.21,3566.52,21.9446,21.9446,0
297.31,3567.72,21.9405,21.9405,0
297.41,3568.92,21.9364,21.9364,0
297.51,3570.12,21.9323,21.9323,0
297.61,3571.32,21.9282,21.9282,0
297.71,3572.52,21.9242,21.9242,0
297.81,3573.72,21.9201,21.9201,0
297.91,3574.92,21.916,21.916,0
298.01,3576.12,21.912,21.912,0
298.11,3577.32,21.9079,21.9079,0
298.21,3578.52,21.9038,21.9038,0
298.31,3579.72,21.8998,21.8998,0
298.41,3580.92,21.8957,21.8957,0
298.51,3582.12,21.8917,21.8917,0
298.61,3583.32,21.8876,21.8876,0
298.71,3584.52,21.8836,21.8836,0
298.81,3585.72,21.8796,21.8796,0
298.91,3586.92,21.8755,21.8755,0
299.01,3588.12,21.8715,21.8715,0
299.11,3589.32,21.8674,21.8674,0
299.21,3590.52,21.8634,21.8634,0
299.31,3591.72,21.8594,21.8594,0
299.41,3592.92,21.8554,21.8554,0
299.51,3594.12,21.8513,21.8513,0
299.61,3595.32,21.8473,21.8473,0
299.71,3596.52,21.8433,21.8433,0
299.81,3597.72,21.8393,21.8393,0
299.91,3598.92,21.8353,21.8353,0
300.01,3600.12,21.8313,21.8313,0
300.11,3601.32,21.8272,21.8272,0
300.21,3602.52,21.8232,21.8232,0
300.31,3603.72,21.8192,21.8192,0
300.41,3604.92,21.8152,21.8152,0
300.51,3606.12,21.8112,21.8112,0
300.61,3607.32,21.8072,21.8072,0
300.71,3608.52,21.8033,21.8033,0
300.81,3609.72,21.7993,21.7993,0
300.91,3610.92,21.7953,21.7953,0
301.01,3612.12,21.7913,21.7913,0
301.11,3613.32,21.7873,21.7873,0
301.21,3614.52,21.7833,21.7833,0
301.31,3615.72,21.7794,21.7794,0
301.41,3616.92,21.7754,21.7754,0
301.51,3618.12,21.7714,21.7714,0
301.61,3619.32,21.7674,21.7674,0
301.71,3620.52,21.7635,21.7635,0
301.81,3621.72,21.7595,21.7595,0
301.91,3622.92,21.7556,21.7556,0
302.01,3624.12,21.7516,21.7516,0
302.11,3625.32,21.7476,21.7476,0
302.21,3626.52,21.7437,21.7437,0
302.31,3627.72,21.7397,21.7397,0
302.41,3628.92,21.7358,21.7358,0
302.51,3630.12,21.7319,21.7319,0
302.61,3631.32,21.7279,21.7279,0
302.71,3632.52,21.724,21.724,0
302.81,3633.72,21.72,21.72,0
302.91,3634.92,21.7161,21.7161,0
303.01,3636.12,21.7122,21.7122,0
303.11,3637.32,21.7082,21.7082,0
303.21,3638.52,21.7043,21.7043,0
303.31,3639.72,21.7004,21.7004,0
303.41,3640.92,21.6965,21.6965,0
303.51,3642.12,21.6926,21.6926,0
303.61,3643.32,21.6886,21.6886,0
303.71,3644.52,21.6847,21.6847,0
303.81,3645.72,21.6808,21.6808,0
303.91,3646.92,21.6769,21.6769,0
304.01,3648.12,21.673,21.673,0
304.11,3649.32,21.6691,21.6691,0
304.21,3650.52,21.6652,21.6652,0
304.31,3651.72,21.6613,21.6613,0
304.41,3652.92,21.6574,21.6574,0
304.51,3654.12,21.6535,21.6535,0
304.61,3655.32,21.6496,21.6496,0
304.71,3656.52,21.6457,21.6457,0
304.81,3657.72,21.6418,21.6418,0
304.91,3658.92,21.638,21.638,0
305.01,3660.12,21.6341,21.6341,0
305.11,3661.32,21.6302,21.6302,0
305.21,3662.52,21.6263,21.6263,0
305.31,3663.72,21.6225,21.6225,0
305.41,3664.92,21.6186,21.6186,0
305.51,3666.12,21.6147,21.6147,0
305.61,3667.32,21.6109,21.6109,0
305.71,3668.52,21.607,21.607,0
305.81,3669.72,21.6031,21.6031,0
305.91,3670.92,21.5993,21.5993,0
306.01,3672.12,21.5954,21.5954,0
306.11,3673.32,21.5916,21.5916,0
306.21,3674.52,21.5877,21.5877,0
306.31,3675.72,21.5839,21.5839,0
306.41,3676.92,21.58,21.58,0
306.51,3678.12,21.5762,21.5762,0
306.61,3679.32,21.5724,21.5724,0
306.71,3680.52,21.5685,21.5685,0
306.81,3681.72,21.5647,21.5647,0
306.91,3682.92,21.5608,21.5608,0
307.01,3684.12,21.557,21.557,0
307.11,3685.32,21.5532,21.5532,0
307.21,3686.52,21.5494,21.5494,0
307.31,3687.72,21.5455,21.5455,0
307.41,3688.92,21.5417,21.5417,0
307.51,3690.12,21.5379,21.5379,0
307.61,3691.32,21.5341,21.5341,0
307.71,3692.52,21.5303,21.5303,0
307.81,3693.72,21.5265,21.5265,0
307.91,3694.92,21.5227,21.5227,0
308.01,3696.12,21.5189,21.5189,0
308.11,3697.32,21.5151,21.5151,0
308.21,3698.52,21.5113,21.5113,0
308.31,3699.72,21.5075,21.5075,0
308.41,3700.92,21.5037,21.5037,0
308.51,3702.12,21.4999,21.4999,0
308.61,3703.32,21.4961,21.4961,0
308.71,3704.52,21.4923,21.4923,0
308.81,3705.72,21.4885,21.4885,0
308.91,3706.92,21.4847,21.4847,0
309.01,3708.12,21.4809,21.4809,0
309.11,3709.32,21.4772,21.4772,0
309.21,3710.52,21.4734,21.4734,0
309.31,3711.72,21.4696,21.4696,0
309.41,3712.92,21.4659,21.4659,0
309.51,3714.12,21.4621,21.4621,0
309.61,3715.32,21.4583,21.4583,0
309.71,3716.52,21.4546,21.4546,0
309.81,3717.72,21.4508,21.4508,0
309.91,3718.92,21.447,21.447,0
310.01,3720.12,21.4433,21.4433,0
310.11,3721.32,21.4395,21.4395,0
310.21,3722.52,21.4358,21.4358,0
310.31,3723.72,21.432,21.432,0
310.41,3724.92,21.4283,21.4283,0
310.51,3726.12,21.4245,21.4245,0
310.61,3727.32,21.4208,21.4208,0
310.71,3728.52,21.4171,21.4171,0
310.81,3729.72,21.4133,21.4133,0
310.91,3730.92,21.4096,21.4096,0
311.01,3732.12,21.4059,21.4059,0
311.11,3733.32,21.4021,21.4021,0
311.21,3734.52,21.3984,21.3984,0
311.31,3735.72,21.3947,21.3947,0
311.41,3736.92,21.391,21.391,0
311.51,3738.12,21.3872,21.3872,0
311.61,3739.32,21.3835,21.3835,0
311.71,3740.52,21.3798,21.3798,0
311.81,3741.72,21.3761,21.3761,0
311.91,3742.92,21.3724,21.3724,0
312.01,3744.12,21.3687,21.3687,0
312.11,3745.32,21.365,21.365,0
312.21,3746.52,21.3613,21.3613,0
312.31,3747.72,21.3576,21.3576,0
312.41,3748.92,21.3539,21.3539,0
312.51,3750.12,21.3502,21.3502,0
312.61,3751.32,21.3465,21.3465,0
312.71,3752.52,21.3428,21.3428,0
312.81,3753.72,21.3391,21.3391,0
312.91,3754.92,21.3354,21.3354,0
313.01,3756.12,21.3317,21.3317,0
313.11,3757.32,21.328,21.328,0
313.21,3758.52,21.3244,21.3244,0
313.31,3759.72,21.3207,21.3207,0
313.41,3760.92,21.317,21.317,0
313.51,3762.12,21.3133,21.3133,0
313.61,3763.32,21.3097,21.3097,0
313.71,3764.52,21.306,21.306,0
313.81,3765.72,21.3023,21.3023,0
313.91,3766.92,21.2987,21.2987,0
314.01,3768.12,21.295,21.295,0
314.11,3769.32,21.2914,21.2914,0
314.21,3770.52,21.2877,21.2877,0
314.31,3771.72,21.284,21.284,0
314.41,3772.92,21.2804,21.2804,0
314.51,3774.12,21.2768,21.2768,0
314.61,3775.32,21.2731,21.2731,0
314.71,3776.52,21.2695,21.2695,0
314.81,3777.72,21.2658,21.2658,0
314.91,3778.92,21.2622,21.2622,0
315.01,3780.12,21.2585,21.2585,0
315.11,3781.32,21.2549,21.2549,0
315.21,3782.52,21.2513,21.2513,0
315.31,3783.72,21.2476,21.2476,0
315.41,3784.92,21.244,21.244,0
315.51,3786.12,21.2404,21.2404,0
315.61,3787.32,21.2368,21.2368,0
315.71,3788.52,21.2331,21.2331,0
315.81,3789.72,21.2295,21.2295,0
315.91,3790.92,21.2259,21.2259,0
316.01,3792.12,21.2223,21.2223,0
316.11,3793.32,21.2187,21.2187,0
316.21,3794.52,21.2151,21.2151,0
