depth_mm,ROI,gpu,topas,gpu_SE,topas_SE,difference_percent,CI95_low_percent,CI95_high_percent
53.375,inner_field_valleys,3.1589073035707706e-11,3.1597754025790854e-11,9.140784927000055e-14,1.125641543592687e-13,-0.027473440283320993,-1.1617218052126659,1.106774924646024
53.625,inner_field_valleys,3.153119150864667e-11,3.1589009023702124e-11,1.0536968648105653e-13,1.775820997990573e-13,-0.18303048067154215,-1.8730559315956574,1.5069949702525731
53.875,inner_field_valleys,3.1681290861511286e-11,3.161020932414734e-11,1.8041694565009872e-13,2.0736573585909242e-13,0.22486892331221586,-1.915795712730204,2.3655335593546356
54.125,inner_field_valleys,3.158106812440598e-11,3.173619620400603e-11,2.0423029679324682e-13,1.9060784636488081e-13,-0.4888048920634991,-2.640651690768617,1.6630419066416189
54.375,inner_field_valleys,3.1743568795432273e-11,3.183666644156768e-11,1.8398749061213646e-13,1.7287832973769565e-13,-0.2924227205328589,-2.2321564475540727,1.647311006488355
54.625,inner_field_valleys,3.181165147402176e-11,3.1932974867164304e-11,1.75290572597682e-13,1.3993462449134894e-13,-0.3799313833027784,-2.1174013623030925,1.3575385956975357
54.875,inner_field_valleys,3.179575043287952e-11,3.178517823067119e-11,2.0944653491608262e-13,1.5416145418256627e-13,0.03326142182247249,-2.0126004715434416,2.0791233151883866
55.125,inner_field_valleys,3.188067655333658e-11,3.18832836346364e-11,1.7997017964319098e-13,1.9145126251900469e-13,-0.008176953571337187,-2.0265268219593824,2.010172914816708
55.375,inner_field_valleys,3.177905823661233e-11,3.205031455772095e-11,1.9465337071727216e-13,1.9363325569730415e-13,-0.8463452694671858,-2.9337986169265187,1.2411080779921468
55.625,inner_field_valleys,3.185728152848915e-11,3.2099585412113276e-11,1.4617692738572412e-13,1.4349682174750286e-13,-0.7548505082333179,-2.310796567250918,0.8010955507842822
55.875,inner_field_valleys,3.19767101199499e-11,3.1991187507140205e-11,1.840789274384984e-13,2.0568009558431218e-13,-0.045254297568886326,-2.1621644810277036,2.071655885889931
56.125,inner_field_valleys,3.1966490346938506e-11,3.190502713710817e-11,2.416667438876556e-13,1.0569858454378613e-13,0.19264428005720813,-2.0791657375100177,2.464454297624434
56.375,inner_field_valleys,3.196409637582662e-11,3.201444206558369e-11,2.0475304858102478e-13,1.2020556618250586e-13,-0.15725930707752855,-2.081558166481958,1.7670395523269007
56.625,inner_field_valleys,3.2215427341742287e-11,3.2138444394318134e-11,1.729084789440842e-13,1.2808397011238638e-13,0.23953538783527684,-1.4339925668355173,1.913063342506071
56.875,inner_field_valleys,3.2170685728858557e-11,3.227374412096685e-11,2.1542020150745058e-13,1.6340095621078716e-13,-0.31932580156184276,-2.4043262408300885,1.765674637706403
57.125,inner_field_valleys,3.221749207366682e-11,3.224905968737504e-11,1.7263922217787827e-13,2.5128011541528683e-13,-0.09788692760112072,-2.4832447570513994,2.287470901849158
57.375,inner_field_valleys,3.232658033143538e-11,3.2407908831912747e-11,1.4622302673045024e-13,2.6049362514089435e-13,-0.2509526328872025,-2.657621903955489,2.155716638181084
57.625,inner_field_valleys,3.225140996274032e-11,3.239108892743119e-11,1.7382523019400015e-13,2.6501310351037213e-13,-0.4312265172801366,-2.911346423073934,2.048893388513661
57.875,inner_field_valleys,3.256376475991164e-11,3.267341906233991e-11,1.6653385682443536e-13,2.2133823030386626e-13,-0.33560706401448703,-2.443797914285853,1.7725837862568787
58.125,inner_field_valleys,3.2694769018875104e-11,3.263566218981429e-11,1.695204345799173e-13,1.964355426578299e-13,0.18111116825831886,-1.7767164904304344,2.138938826947072
58.375,inner_field_valleys,3.2707184600524296e-11,3.260773263912563e-11,1.4500129230541996e-13,8.457735369296764e-14,0.3049950221909459,-1.0327855113077824,1.642775555689674
58.625,inner_field_valleys,3.269108328106962e-11,3.262039003688928e-11,1.459050371527113e-13,1.2671166468514508e-13,0.21671489550061374,-1.240933801282852,1.6743635922840794
58.875,inner_field_valleys,3.25424166876305e-11,3.2703932883274925e-11,1.61247866281423e-13,1.1756714580034097e-13,-0.49387392097733906,-2.019896142509612,1.0321483005549335
59.125,inner_field_valleys,3.2476492595766036e-11,3.2744569622351534e-11,1.774213814029401e-13,1.7501843588757995e-13,-0.8186915561183894,-2.673743058376909,1.0363599461401303
59.375,inner_field_valleys,3.283483943471731e-11,3.286901902457531e-11,1.4986353191326352e-13,2.1086997812339045e-13,-0.10398725265406972,-2.079814953830684,1.8718404485225444
59.625,inner_field_valleys,3.2889155332011595e-11,3.2779683802228076e-11,1.822061716594711e-13,2.2051104661035651e-13,0.33396151849420797,-1.8247695769318377,2.4926926139202537
59.875,inner_field_valleys,3.2790817280564856e-11,3.28402581388858e-11,2.49800921297174e-13,1.8330796909593082e-13,-0.15054954230826478,-2.5097118715166635,2.208612786900134
60.125,inner_field_valleys,3.282453707032363e-11,3.2719151908656415e-11,2.127224562086015e-13,1.3906672499658577e-13,0.3220901384040298,-1.6560622690279903,2.30024254583605
60.375,inner_field_valleys,3.2904068613485526e-11,3.291875741608776e-11,2.9733916635732454e-13,3.625597675137113e-14,-0.04462137624627882,-2.8937545620074046,2.804511809514847
60.625,inner_field_valleys,3.2797292798629007e-11,3.292385853396977e-11,2.7558140987811194e-13,8.131231943697424e-14,-0.384419509062639,-2.944529734360434,2.175690716235156
60.875,inner_field_valleys,3.288173711847844e-11,3.300995076558508e-11,2.7700142121757947e-13,1.4492850746278599e-13,-0.38840908311900124,-2.901091191803664,2.1242730255656617
61.125,inner_field_valleys,3.301450029177297e-11,3.299065975136694e-11,2.9410159046891453e-13,9.765151811219057e-14,0.07226451542863277,-2.636106483720389,2.7806355145776545
61.375,inner_field_valleys,3.3093647341839074e-11,3.337564173214694e-11,2.717496008224411e-13,1.0192084115434748e-13,-0.8449107662737543,-3.303839743869558,1.6140182113220491
61.625,inner_field_valleys,3.31194505486531e-11,3.352083950858287e-11,1.8398539521081232e-13,9.661178978942779e-14,-1.1974311079739008,-2.840810426167139,0.4459482102193376
61.875,inner_field_valleys,3.3023135691328876e-11,3.3444211748314115e-11,2.2505193916173044e-13,6.86833048853864e-14,-1.2590401596367817,-3.3144235787241674,0.7963432594506041
62.125,inner_field_valleys,3.3071083736204956e-11,3.3333795112479564e-11,2.9817078264674644e-13,1.4458415308306082e-13,-0.7881232106579206,-3.465865078058481,1.88961865674264
62.375,inner_field_valleys,3.31283026163739e-11,3.327093096501172e-11,2.3872395960845853e-13,1.3083401041067425e-13,-0.4286875795204259,-2.5796856132764123,1.7223104542355605
62.625,inner_field_valleys,3.3306164095005514e-11,3.332274693085074e-11,2.8613926950882155e-13,1.0780487604492226e-13,-0.049764312286859624,-2.6413880345331657,2.5418594099594465
62.875,inner_field_valleys,3.3333494463426585e-11,3.328657362123555e-11,2.2852057106315464e-13,1.231208981174204e-13,0.1409602644145469,-1.91637636498622,2.198296893815314
63.125,inner_field_valleys,3.34592192003853e-11,3.332750458816412e-11,2.4216929863588175e-13,7.216605269817511e-14,0.39521294452977695,-1.8251213909920807,2.6155472800516346
63.375,inner_field_valleys,3.344666529975021e-11,3.3472230932653065e-11,2.3293617671083844e-13,9.23893475235865e-14,-0.07637863443966664,-2.171632907576469,2.0188756386971356
63.625,inner_field_valleys,3.3565611090580206e-11,3.344560015934635e-11,2.3908828305828746e-13,2.4275895855863153e-13,0.3588242718386869,-2.138728121126975,2.856376664804349
63.875,inner_field_valleys,3.351030683360376e-11,3.357824974054218e-11,2.8285974292208543e-13,2.5468351164364793e-13,-0.20234201443914968,-2.981142596209661,2.5764585673313616
64.125,inner_field_valleys,3.358722250578904e-11,3.357010773133542e-11,2.4801486082657974e-13,2.4596511627771363e-13,0.05098218507546548,-2.4957299103982566,2.5976942805491876
64.375,inner_field_valleys,3.344684684078755e-11,3.3697699606178775e-11,2.2806742250829843e-13,2.2320974107905089e-13,-0.7444210385958439,-3.0537113765898387,1.564869299398151
64.625,inner_field_valleys,3.3629992125733456e-11,3.355186934144243e-11,2.9368260311546537e-13,2.1641260389083682e-13,0.23284182319622815,-2.486660982593204,2.95234462898566
64.875,inner_field_valleys,3.368837053796125e-11,3.351802340140003e-11,3.0377724723747396e-13,2.362416801120296e-13,0.50822548370828,-2.3467783737549275,3.363229341171488
65.125,inner_field_valleys,3.3660689245641183e-11,3.37727410771583e-11,3.4446467592636575e-13,2.175351490999738e-13,-0.33178186887797834,-3.4197345258076184,2.7561707880516617
65.375,inner_field_valleys,3.3621216112401774e-11,3.388145958954031e-11,2.9837258049637323e-13,2.300305061188689e-13,-0.768099958771773,-3.52685952963368,1.9906596120901348
65.625,inner_field_valleys,3.3661087749587075e-11,3.399707501919827e-11,3.029186515564703e-13,2.3956594735562005e-13,-0.9882828726337833,-3.796460864569927,1.8198951193023603
65.875,inner_field_valleys,3.3654557598681463e-11,3.4007630694708894e-11,2.830739009120191e-13,1.671406673132745e-13,-1.0382172730497352,-3.5421345722013027,1.4657000261018318
66.125,inner_field_valleys,3.37013557222471e-11,3.39390409201904e-11,3.145350323528767e-13,1.4840557073491574e-13,-0.7003297426766641,-3.4755759891849425,2.0749165038316137
66.375,inner_field_valleys,3.3667446349159875e-11,3.386540662909788e-11,2.368567415550129e-13,1.4120239016025656e-13,-0.5845501343188175,-2.690548331246273,1.5214480626086375
66.625,inner_field_valleys,3.3752697782397764e-11,3.393430123171331e-11,2.8744761139524373e-13,1.5075671261449638e-13,-0.5351618943779224,-3.0716161591619997,2.001292370406155
66.875,inner_field_valleys,3.369002103926067e-11,3.409320597753592e-11,2.5004905191445125e-13,1.815623909835367e-13,-1.182596141122394,-3.447508123969308,1.0823158417245202
67.125,inner_field_valleys,3.378966059446814e-11,3.4298815150022066e-11,1.6118408768574836e-13,2.2376454685382278e-13,-1.4844668928850724,-3.476944794281764,0.5080110085116194
67.375,inner_field_valleys,3.377996728625442e-11,3.447498295793559e-11,1.4304645633515081e-13,2.6628130537873996e-13,-2.0160000442326242,-4.2852009135499864,0.25320082508473796
67.625,inner_field_valleys,3.3883003719960536e-11,3.436082198294133e-11,1.8042506309024133e-13,1.9791166496914065e-13,-1.3905903159651234,-3.2861083664140494,0.5049277344838028
67.875,inner_field_valleys,3.4011159281514356e-11,3.43886855215782e-11,1.8422081875630646e-13,3.0504373431938555e-13,-1.0978210837019442,-3.7459679389579654,1.5503257715540772
68.125,inner_field_valleys,3.4091305512565335e-11,3.4400914583127606e-11,1.7060616393432573e-13,2.795024659083948e-13,-0.9000024398017725,-3.3323607046667285,1.532355825063184
68.375,inner_field_valleys,3.407169224879504e-11,3.427597548537691e-11,2.393315942898434e-13,1.4152639621347384e-13,-0.5959953982025201,-2.6972707484878846,1.5052799520828446
68.625,inner_field_valleys,3.4150771392028724e-11,3.435645813472851e-11,2.4679330142521956e-13,1.5585574574402794e-13,-0.5986843634847028,-2.7728520956297356,1.5754833686603298
68.875,inner_field_valleys,3.4371362163357034e-11,3.4581671549723847e-11,2.0908450527611805e-13,2.0831350948713071e-13,-0.6081527495407912,-2.6902589525406495,1.4739534534590668
69.125,inner_field_valleys,3.454416676723431e-11,3.4554527932986844e-11,1.8257638414526343e-13,2.1001079445664204e-13,-0.029984972657215447,-2.0094566180613285,1.9494866727468974
69.375,inner_field_valleys,3.4492758095017996e-11,3.456934947549868e-11,1.4203270566860565e-13,1.8531398301759863e-13,-0.22155863978570167,-1.8988734419800268,1.4557561624086235
69.625,inner_field_valleys,3.457285114589265e-11,3.465522487052415e-11,1.567290056027489e-13,1.77965143611282e-13,-0.23769496501394594,-1.9160960590313227,1.4407061290034309
69.875,inner_field_valleys,3.446840667964824e-11,3.46747351213876e-11,1.428830067360533e-13,1.6239572445870208e-13,-0.5950397054715895,-2.1217948281290684,0.9317154171858897
70.125,inner_field_valleys,3.43097825403102e-11,3.47074078448444e-11,2.4957621389914467e-13,1.5354228892244655e-13,-1.1456496731525934,-3.3154259156222055,1.0241265693170183
70.375,inner_field_valleys,3.4437346572404853e-11,3.4901481140221013e-11,1.4219441037701508e-13,2.6540954727047475e-13,-1.3298420372231279,-3.578866193447436,0.9191821190011801
70.625,inner_field_valleys,3.4325795194558006e-11,3.4903843247438665e-11,1.929967149234957e-13,3.0800292107608315e-13,-1.6561157715005437,-4.28707076714192,0.9748392241408326
70.875,inner_field_valleys,3.4552526065672955e-11,3.481295389444009e-11,1.574176136956293e-13,3.5363362522384773e-13,-0.7480773667089657,-3.7699936598939816,2.27383892647605
71.125,inner_field_valleys,3.4724015123359734e-11,3.502810978227866e-11,7.260607299923459e-14,3.9801324971168514e-13,-0.8681446438562057,-4.38582078984838,2.649531502135969
71.375,inner_field_valleys,3.4981614876246394e-11,3.492719086066413e-11,1.0107424973018451e-13,3.591611424745617e-13,0.1558213364463823,-3.00185640929927,3.3134990821920347
71.625,inner_field_valleys,3.47783029042148e-11,3.496684259803091e-11,9.044558658645401e-14,2.989925557841121e-13,-0.5391956488136729,-3.135574058313314,2.057182760685968
71.875,inner_field_valleys,3.475938002481969e-11,3.506548810921433e-11,1.0306864125084634e-13,3.2386075612163274e-13,-0.8729611390015157,-3.659671014487481,1.9137487364844497
72.125,inner_field_valleys,3.478461966071538e-11,3.4974761717876383e-11,5.5744633005367223e-14,3.684840430137569e-13,-0.5436550467299295,-3.8339147409644863,2.7466046475046273
72.375,inner_field_valleys,3.492930303579029e-11,3.507414169866428e-11,9.271077090814265e-14,3.5241116769663575e-13,-0.4129499849728546,-3.490604561838504,2.6647045918927947
72.625,inner_field_valleys,3.5030490616244845e-11,3.510682067489715e-11,9.949963290584612e-14,2.2529140397384737e-13,-0.217422304796977,-2.137392749123153,1.7025481395291988
72.875,inner_field_valleys,3.49538831090757e-11,3.511705527983024e-11,9.446165589959266e-14,2.8188561393037316e-13,-0.46465220233958826,-2.8902674693972594,1.960963064718083
73.125,inner_field_valleys,3.5016784583721917e-11,3.5125710500896846e-11,6.139996085757107e-14,2.868789976245025e-13,-0.31010310004162545,-2.8383273232405193,2.2181211231572684
73.375,inner_field_valleys,3.5149981272297736e-11,3.53037051720801e-11,5.212975494582053e-14,2.6579001443200424e-13,-0.4354327655782031,-2.7708121138675135,1.899946582711107
73.625,inner_field_valleys,3.517306511100657e-11,3.529148928978262e-11,7.109394910484476e-14,2.2541584907275448e-13,-0.33556016240531283,-2.2747521423568866,1.603631817546261
73.875,inner_field_valleys,3.534664222747273e-11,3.530310045284245e-11,1.0561046209029251e-13,3.298243825325005e-13,0.12333697061095439,-2.7245271034887626,2.9712010447106714
74.125,inner_field_valleys,3.523606690376053e-11,3.558811109180034e-11,1.7357112421965905e-13,3.0055253259575966e-13,-0.9892185261861863,-3.504249193978559,1.5258121416061865
74.375,inner_field_valleys,3.5267739098832895e-11,3.565216740366007e-11,1.993986697726218e-13,3.337494558508978e-13,-1.078274710411331,-3.8708286926430886,1.7142792718204265
74.625,inner_field_valleys,3.523561848287163e-11,3.5479073203616826e-11,1.8115328258236364e-13,3.9415942019551526e-13,-0.6861924474407588,-3.9909133401783405,2.618528445296823
74.875,inner_field_valleys,3.5321178228497486e-11,3.568917422727383e-11,1.4405527991186006e-13,4.198449875564334e-13,-1.0311137949925442,-4.560106597284466,2.4978790072993773
75.125,inner_field_valleys,3.550714893663099e-11,3.567290708293445e-11,1.9366653268225075e-13,2.9562321507738623e-13,-0.4646611668572276,-2.975580134883844,2.046257801169389
75.375,inner_field_valleys,3.5385229950777473e-11,3.563064658001841e-11,1.8213270166160057e-13,3.065872425002573e-13,-0.688779611927004,-3.263702862121044,1.8861436382670367
75.625,inner_field_valleys,3.5405546125528217e-11,3.582460377797529e-11,2.115094772335789e-13,3.3358977572853207e-13,-1.1697481849183955,-3.962008068594744,1.6225116987579533
75.875,inner_field_valleys,3.545021627360256e-11,3.576018073132488e-11,1.5501748544616536e-13,2.376832476010843e-13,-0.8667866084099529,-2.8724104979817517,1.1388372811618457
76.125,inner_field_valleys,3.5509645625906054e-11,3.589866999483867e-11,2.028037283845126e-13,3.60443610201275e-13,-1.0836734870360076,-4.066479964659478,1.899132990587463
76.375,inner_field_valleys,3.570708129372077e-11,3.60032501800089e-11,2.2641330394302713e-13,3.0661473803292924e-13,-0.8226170826448831,-3.451505297902957,1.8062711326131904
76.625,inner_field_valleys,3.584061969545643e-11,3.600648028623255e-11,2.224409291212283e-13,2.420097856537181e-13,-0.46064094423452495,-2.6923062303017913,1.7710243418327414
76.875,inner_field_valleys,3.5872796070600964e-11,3.609669442362752e-11,2.304153500113734e-13,2.1526510769987207e-13,-0.6202738411415276,-2.7544653938971773,1.5139177116141218
77.125,inner_field_valleys,3.614520987108942e-11,3.6104784894801186e-11,1.854907722325703e-13,2.553413738267625e-13,0.11196570317761889,-2.0794483267877286,2.3033797331429664
77.375,inner_field_valleys,3.610636189966533e-11,3.6212359286006784e-11,2.691902431753302e-13,2.455313892912219e-13,-0.2927105232340188,-2.7567271637074753,2.1713061172394377
77.625,inner_field_valleys,3.6096824500317685e-11,3.612225445640097e-11,2.65275914547956e-13,1.5119903065559172e-13,-0.07039969256066314,-2.276127388289076,2.1353280031677495
77.875,inner_field_valleys,3.61748646195405e-11,3.625428006528265e-11,2.0633757189387985e-13,2.8520383550752504e-13,-0.21905122815608635,-2.6482080807510724,2.2101056244388997
78.125,inner_field_valleys,3.638223853807143e-11,3.633759296951244e-11,2.367321430723678e-13,2.736446467121318e-13,0.12286330741952955,-2.3278723652140467,2.573598980053106
78.375,inner_field_valleys,3.6440528621942246e-11,3.637044318128136e-11,1.2515524736009009e-13,2.151371633619838e-13,0.19269889099662318,-1.5893552314945067,1.9747530134877531
78.625,inner_field_valleys,3.655913566810206e-11,3.638081549465992e-11,1.2875569352000947e-13,3.219118530533981e-13,0.4901489178226637,-2.1864898300807982,3.1667876657261256
78.875,inner_field_valleys,3.654530773802535e-11,3.639944211457717e-11,2.0602789165435907e-13,3.494027287196673e-13,0.4007358766352276,-2.499377556326724,3.3008493095971794
79.125,inner_field_valleys,3.6743471285818594e-11,3.6364968686349904e-11,2.1708497564280212e-13,3.4358804065073926e-13,1.0408440131856045,-1.8474577393011404,3.9291457656723496
79.375,inner_field_valleys,3.673172874077527e-11,3.6456073433799716e-11,2.0406365080000238e-13,3.4812448602283466e-13,0.75612999703909,-2.1372742221400687,3.649534216218249
79.625,inner_field_valleys,3.667235042123003e-11,3.659346848255357e-11,2.522767698289012e-13,2.503544188962112e-13,0.21556289126862804,-2.1635774015679927,2.594703184105249
79.875,inner_field_valleys,3.67619398810314e-11,3.6723213933479807e-11,2.824309655721652e-13,2.1985530357326896e-13,0.10545359025966317,-2.3152936411676808,2.526200821687007
80.125,inner_field_valleys,3.681519163794494e-11,3.673216051917432e-11,1.8723618209918659e-13,2.873342000295167e-13,0.22604474552285758,-2.1566808213085924,2.6087703123543076
80.375,inner_field_valleys,3.7031816780789224e-11,3.6912775629860805e-11,1.6554787535544265e-13,1.7854405308180943e-13,0.322493090528031,-1.2967607046196534,1.9417468856757154
80.625,inner_field_valleys,3.6972643192290926e-11,3.705367773860686e-11,1.5273760102489813e-13,1.5529977807720218e-13,-0.21869501561381233,-1.6556051871894357,1.2182151559618113
80.875,inner_field_valleys,3.706898685028068e-11,3.711792569700063e-11,1.4126795335238447e-13,1.140973485224814e-13,-0.13184693325656305,-1.3414279101197237,1.0777340436065976
81.125,inner_field_valleys,3.699470523896606e-11,3.722020372370699e-11,1.2405160785806754e-13,1.4630779439149235e-13,-0.6058496788863721,-1.8700674657032073,0.658368107930463
81.375,inner_field_valleys,3.703327524607192e-11,3.7361585275111455e-11,1.1166428940732838e-13,2.3889010984100845e-13,-0.8787368807346541,-2.776444019381295,1.0189702579119868
81.625,inner_field_valleys,3.717379260908477e-11,3.7369959710742e-11,1.399135265622746e-13,1.7999472278381633e-13,-0.5249326014147293,-2.034143241030739,0.9842780382012806
81.875,inner_field_valleys,3.730159584670724e-11,3.746967786776588e-11,8.2935302033804e-14,2.1751178868404114e-13,-0.4485814413772715,-2.1912949894372575,1.2941321066827143
82.125,inner_field_valleys,3.716217970914268e-11,3.7439304650080075e-11,1.1676858381526371e-13,1.7529959691341976e-13,-0.7401978843557533,-2.15888126368077,0.6784854949692637
82.375,inner_field_valleys,3.7130020871245503e-11,3.7391313930533626e-11,9.543048750601722e-14,1.7779476801568984e-13,-0.6988068399349623,-2.113870670638705,0.7162569907687804
82.625,inner_field_valleys,3.7153832568879744e-11,3.734668281494023e-11,4.205272012808484e-14,1.6240055781931133e-13,-0.5163785148364908,-1.8479514433233444,0.815194413650363
82.875,inner_field_valleys,3.739084284596309e-11,3.748163057556061e-11,3.9929294173633366e-14,2.0733538630600214e-13,-0.24221926368572788,-1.962705068763615,1.4782665413921592
83.125,inner_field_valleys,3.757456938644653e-11,3.778113858111788e-11,1.6058038929970457e-13,1.3461083088155954e-13,-0.5467521690163846,-1.911471230149886,0.8179668921171166
83.375,inner_field_valleys,3.766366749805119e-11,3.776120806791099e-11,1.6932965069555825e-13,1.7288799475618354e-13,-0.25830892296766494,-1.8245032107048826,1.3078853647695527
83.625,inner_field_valleys,3.776814545980651e-11,3.781970541972947e-11,1.637808007349548e-13,2.355068062461217e-13,-0.13633094005027768,-2.04601770711189,1.7733558270113345
83.875,inner_field_valleys,3.773088373556541e-11,3.798676268026476e-11,1.580812977287703e-13,2.1315625402130488e-13,-0.6736002929575435,-2.409472174557661,1.0622715886425735
84.125,inner_field_valleys,3.7853181172269815e-11,3.799174874285637e-11,1.4178816225888863e-13,1.969140279515834e-13,-0.36473069856414186,-1.9617872988040475,1.2323259016757637
84.375,inner_field_valleys,3.800645127209161e-11,3.797563542312438e-11,1.506924130160651e-13,1.9372131313002406e-13,0.08114636825395927,-1.5247088187079223,1.6870015552158408
84.625,inner_field_valleys,3.7899773101596815e-11,3.8006303300251064e-11,1.5448795386316644e-13,1.7664884877556214e-13,-0.2802961335456766,-1.7950109765307536,1.2344187094394004
84.875,inner_field_valleys,3.798590902895874e-11,3.815829247573505e-11,1.2607419009791051e-13,1.851217583520497e-13,-0.45175880678081093,-1.930410526293516,1.0268929127318944
85.125,inner_field_valleys,3.793798061611529e-11,3.8234029783847353e-11,9.703416830778366e-14,2.1659681093065656e-13,-0.774308042876326,-2.458859818264353,0.9102437325117011
85.375,inner_field_valleys,3.7941019381075116e-11,3.8332200905120706e-11,7.721501341216916e-14,9.476302467972268e-14,-1.0205036883059182,-1.8030191470142911,-0.23798822959754506
85.625,inner_field_valleys,3.803059236681157e-11,3.8536684114744816e-11,1.534563750677927e-13,1.6789624200312124e-13,-1.3132726895400015,-2.749280966961186,0.122735587881183
85.875,inner_field_valleys,3.819704252910688e-11,3.8664785685577284e-11,1.2975772682227962e-13,1.669328017560245e-13,-1.2097394261385563,-2.5557496188751196,0.1362707665980069
86.125,inner_field_valleys,3.824086011011079e-11,3.879756201707062e-11,9.014852510778648e-14,2.541492568603524e-13,-1.4348888899639922,-3.38809010897379,0.5183123290458062
86.375,inner_field_valleys,3.8375436209510855e-11,3.891143177480882e-11,5.413330179786736e-14,3.2449359041488746e-13,-1.3774758235572504,-3.9526289779124397,1.197677330797939
86.625,inner_field_valleys,3.860102605425776e-11,3.8838680925184434e-11,7.290168988911894e-14,3.140770678469651e-13,-0.6119025292966818,-3.0986233779105627,1.8748183193171994
86.875,inner_field_valleys,3.867960156480034e-11,3.88601135573144e-11,6.0305552476259e-14,2.9152867948231525e-13,-0.46451740869933866,-2.7862411554542708,1.8572063380555934
87.125,inner_field_valleys,3.878260903994252e-11,3.900742665631763e-11,5.897230223324677e-14,3.2992451562967945e-13,-0.5763456747760243,-3.204480560992762,2.0517892114407137
87.375,inner_field_valleys,3.879844733226626e-11,3.9090291139658536e-11,8.095103088330446e-14,3.2319811098889864e-13,-0.7465889838210837,-3.27639694574131,1.7832189780991423
87.625,inner_field_valleys,3.886456715496967e-11,3.925748922450077e-11,1.427902967991394e-13,3.157880233510902e-13,-1.0008843593743544,-3.3867513376626674,1.3849826189139585
87.875,inner_field_valleys,3.904711009968027e-11,3.927632972304478e-11,1.6941631232918028e-13,1.8726671116441753e-13,-0.5836075442406163,-2.155184256582523,0.9879691681012905
88.125,inner_field_valleys,3.91196518813154e-11,3.9243723095852244e-11,9.083159024357654e-14,2.4319475298723425e-13,-0.3161555651430059,-2.1810431952033573,1.5487320649173453
88.375,inner_field_valleys,3.9285661064999055e-11,3.946316484062764e-11,5.234332619001319e-14,3.403378291211844e-13,-0.44979609807128673,-3.1445938525964516,2.2450016564538777
88.625,inner_field_valleys,3.9275510198843187e-11,3.935673463375779e-11,1.282724539688631e-13,3.222165921853547e-13,-0.2063800151878903,-2.6655587418854885,2.252798711509708
88.875,inner_field_valleys,3.9389735375321094e-11,3.959898406349196e-11,1.670179141196456e-13,2.832160792900421e-13,-0.5284193347873778,-2.6706758283233705,1.6138371587486149
89.125,inner_field_valleys,3.9665353881446203e-11,3.977587670920844e-11,2.598285658465702e-13,1.9116483722880894e-13,-0.2778639640560021,-2.304436281348753,1.7487083532367491
89.375,inner_field_valleys,3.960413842470964e-11,3.979607269170797e-11,1.1327624176029475e-13,2.2182443030846481e-13,-0.48229449293956117,-2.1429385755435413,1.1783495896644192
89.625,inner_field_valleys,3.979121398995428e-11,4.003266523282206e-11,7.477226254046233e-14,1.9568807439971178e-13,-0.6031355680755857,-2.0680820471730312,0.8618109110218599
89.875,inner_field_valleys,4.00328761534857e-11,4.0043054462381e-11,1.1987170393041438e-13,1.3079745251790267e-13,-0.02541841283577595,-1.111398883093157,1.060562057421605
90.125,inner_field_valleys,3.990253664672612e-11,4.019362361557594e-11,1.904141189640477e-13,9.959388729447162e-14,-0.7242118094000771,-2.142670900723488,0.6942472819233337
90.375,inner_field_valleys,3.9977504610743824e-11,4.0456700358188544e-11,1.604135058920328e-13,1.5434701930174443e-13,-1.184465720639849,-2.524047397245801,0.1551159559661031
90.625,inner_field_valleys,4.002468070093865e-11,4.051734772811297e-11,1.2072995205051094e-13,9.279354015042534e-14,-1.2159409605986715,-2.147650462322731,-0.2842314588746118
90.875,inner_field_valleys,4.015602968365783e-11,4.05006007516325e-11,1.193093335050895e-13,1.1981947240429473e-13,-0.8507801404915694,-1.8680152277863904,0.16645494680325185
91.125,inner_field_valleys,4.025083169549529e-11,4.072844297474553e-11,1.9137948176884947e-14,1.10366085914133e-13,-1.1726725707299601,-2.0102727794506587,-0.33507236200926177
91.375,inner_field_valleys,4.0434064771943666e-11,4.0694618593096054e-11,1.519561267863416e-13,9.701487114241843e-14,-0.6402660355602663,-1.771746707726855,0.4912146366063224
91.625,inner_field_valleys,4.065536939134728e-11,4.067468972203238e-11,1.796109751673593e-13,1.2590691729104695e-13,-0.047499638760950535,-1.4050338982024524,1.3100346206805513
91.875,inner_field_valleys,4.0714557127540925e-11,4.084014009280239e-11,1.2997837707853253e-13,1.3622697374023966e-13,-0.3074988601314721,-1.4343221464763942,0.81932442621345
92.125,inner_field_valleys,4.0864294503619564e-11,4.0816988273575215e-11,2.1510273717620224e-13,8.650898797236919e-14,0.11589838458261337,-1.4696786840037133,1.70147545316894
92.375,inner_field_valleys,4.0879399368468173e-11,4.0970834586712745e-11,2.894536046379913e-13,1.3571765954152974e-13,-0.22317148080314153,-2.3388347588551452,1.892491797248862
92.625,inner_field_valleys,4.095984037475218e-11,4.104345685441836e-11,2.226768592379006e-13,1.7458632804340368e-13,-0.20372669866178805,-1.9132729264138602,1.505819529090284
92.875,inner_field_valleys,4.098977761394188e-11,4.1064274661813996e-11,1.792423580029919e-13,1.0692242634674743e-13,-0.1814157159371277,-1.4962086117419802,1.1333771798677248
93.125,inner_field_valleys,4.095326729653876e-11,4.116057544512875e-11,1.1833095121756506e-13,9.874289593758813e-14,-0.503657070748087,-1.4255137610986486,0.41819961960247454
