energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
103,4.2390702143e-03,5.5480504497e-03,6.0983556231e-03,5.9856143208e-03,5.8722502076e-03,5.7823876316e-03,5.7081800394e-03,5.5681133833e-03,5.4899750460e-03,5.5741867017e-03,5.4321639809e-03,5.2754284981e-03,5.1360826924e-03,5.0197985047e-03,4.9038582269e-03,4.7919202386e-03,4.6796868000e-03,4.5895850777e-03,4.5141961174e-03,4.4253447840e-03,4.3555187205e-03,4.2863178513e-03,4.2177421767e-03,4.1710027679e-03,2.5029558529e-03
103.5,4.2338478412e-03,5.5389591464e-03,6.0881125552e-03,5.9756127925e-03,5.8624907395e-03,5.7728147011e-03,5.6987662591e-03,5.5589877853e-03,5.4811242359e-03,5.5651625119e-03,5.4234728320e-03,5.2671113643e-03,5.1280942918e-03,5.0120843270e-03,4.8964176762e-03,4.7847467924e-03,4.6727809028e-03,4.5828938240e-03,4.5076785329e-03,4.4190396822e-03,4.3493782833e-03,4.2803409984e-03,4.2119278275e-03,4.1652984616e-03,2.5004548626e-03
104,4.2286693374e-03,5.5299497850e-03,6.0779619722e-03,5.9657015256e-03,5.8528193053e-03,5.7633281015e-03,5.6894373435e-03,5.5499444257e-03,5.4723528854e-03,5.5562193332e-03,5.4148595486e-03,5.2588685515e-03,5.1201771037e-03,5.0044387688e-03,4.8890431576e-03,4.7776368467e-03,4.6659359707e-03,4.5762615021e-03,4.5012182458e-03,4.4127898630e-03,4.3432915719e-03,4.2744163237e-03,4.2061641184e-03,4.1596437554e-03,2.4979743832e-03
104.5,4.2235343306e-03,5.5210215804e-03,6.0679029849e-03,5.9558796531e-03,5.8432350600e-03,5.7539270043e-03,5.6801924792e-03,5.5409825166e-03,5.4636602377e-03,5.5473563942e-03,5.4063233917e-03,5.2506993572e-03,5.1123304577e-03,4.9968611868e-03,4.8817340541e-03,4.7705898109e-03,4.6591514396e-03,4.5696875686e-03,4.4948147296e-03,4.4065948208e-03,4.3372580967e-03,4.2685433537e-03,4.2004505918e-03,4.1540382021e-03,2.4955142521e-03
105,4.2184424520e-03,5.5121737555e-03,6.0579347135e-03,5.9461463170e-03,5.8337371675e-03,5.7446105903e-03,5.6710308610e-03,5.5321012783e-03,5.4550455438e-03,5.5385729314e-03,5.3978636300e-03,5.2426030864e-03,5.1045536905e-03,4.9893509439e-03,4.8744897552e-03,4.7636051003e-03,4.6524267507e-03,4.5631714857e-03,4.4884674629e-03,4.4004540549e-03,4.3312773728e-03,4.2627216193e-03,4.1947867942e-03,4.1484813591e-03,2.4930743077e-03
105.5,4.2133933358e-03,5.5034055415e-03,6.0480562875e-03,5.9365006684e-03,5.8243248007e-03,5.7353780484e-03,5.6619516923e-03,5.5232999393e-03,5.4465080627e-03,5.5298681892e-03,5.3894795395e-03,5.2345790509e-03,5.0968461455e-03,4.9819074097e-03,4.8673096566e-03,4.7566821362e-03,4.6457613508e-03,4.5567127207e-03,4.4821759295e-03,4.3943670693e-03,4.3253489202e-03,4.2569506560e-03,4.1891722768e-03,4.1429727878e-03,2.4906543896e-03
106,4.2083866194e-03,5.4947161776e-03,6.0382668456e-03,5.9269418673e-03,5.8149971408e-03,5.7262285762e-03,5.6529541848e-03,5.5145777363e-03,5.4380470610e-03,5.5212414200e-03,5.3811704039e-03,5.2266265700e-03,5.0892071726e-03,4.9745299600e-03,4.8601931598e-03,4.7498203456e-03,4.6391546922e-03,4.5503107464e-03,4.4759396182e-03,4.3883333732e-03,4.3194722633e-03,4.2512300038e-03,4.1836065948e-03,4.1375120541e-03,2.4882543385e-03
106.5,4.2034219435e-03,5.4861049109e-03,6.0285655353e-03,5.9174690825e-03,5.8057533779e-03,5.7171613797e-03,5.6440375585e-03,5.5059339139e-03,5.4296618129e-03,5.5126918839e-03,5.3729355142e-03,5.2187449697e-03,5.0816361285e-03,4.9672179771e-03,4.8531396728e-03,4.7430191612e-03,4.6326062329e-03,4.5439650406e-03,4.4697580231e-03,4.3823524803e-03,4.3136469313e-03,4.2455592072e-03,4.1780893078e-03,4.1320987277e-03,2.4858739964e-03
107,4.1984989516e-03,5.4775709965e-03,6.0189515133e-03,5.9080814915e-03,5.7965927105e-03,5.7081756733e-03,5.6352010413e-03,5.4973677245e-03,5.4213516000e-03,5.5042188485e-03,5.3647741687e-03,5.2109335828e-03,5.0741323765e-03,4.9599708494e-03,4.8461486090e-03,4.7362780214e-03,4.6261154360e-03,4.5376750863e-03,4.4636306428e-03,4.3764239092e-03,4.3078724580e-03,4.2399378148e-03,4.1726199797e-03,4.1267323825e-03,2.4835132064e-03
107.5,4.1936172907e-03,5.4691136970e-03,6.0094239449e-03,5.8987782804e-03,5.7875143451e-03,5.6992706793e-03,5.6264438693e-03,5.4888784282e-03,5.4131157114e-03,5.4958215891e-03,5.3566856729e-03,5.2031917490e-03,5.0666952862e-03,4.9527879716e-03,4.8392193881e-03,4.7295963703e-03,4.6196817698e-03,4.5314403716e-03,4.4575569812e-03,4.3705471832e-03,4.3021483815e-03,4.2343653799e-03,4.1671981784e-03,4.1214125966e-03,2.4811718127e-03
108,4.1887766104e-03,5.4607322827e-03,5.9999820041e-03,5.8895586435e-03,5.7785174969e-03,5.6904456281e-03,5.6177652866e-03,5.4804652929e-03,5.4049534434e-03,5.4874993882e-03,5.3486693394e-03,5.1955188149e-03,5.0593242336e-03,4.9456687443e-03,4.8323514354e-03,4.7229736573e-03,4.6133047081e-03,4.5252603897e-03,4.4515365468e-03,4.3647218299e-03,4.2964742445e-03,4.2288414598e-03,4.1618234759e-03,4.1161389518e-03,2.4788496606e-03
108.5,4.1839765636e-03,5.4524260315e-03,5.9906248736e-03,5.8804217838e-03,5.7696013889e-03,5.6816997582e-03,5.6091645449e-03,5.4721275939e-03,5.3968640996e-03,5.4792515360e-03,5.3407244876e-03,5.1879141333e-03,5.0520186009e-03,4.9386125742e-03,4.8255441820e-03,4.7164093373e-03,4.6069837299e-03,4.5191346385e-03,4.4455688530e-03,4.3589473819e-03,4.2908495939e-03,4.2233656161e-03,4.1564954484e-03,4.1109110340e-03,2.4765465967e-03
109,4.1792168060e-03,5.4441942286e-03,5.9813517443e-03,5.8713669123e-03,5.7607652522e-03,5.6730323160e-03,5.6006409036e-03,5.4638646141e-03,5.3888469907e-03,5.4710773297e-03,5.3328504441e-03,5.1803770639e-03,5.0447777768e-03,4.9316188740e-03,4.8187970645e-03,4.7099028707e-03,4.6007183189e-03,4.5130626210e-03,4.4396534179e-03,4.3532233760e-03,4.2852739813e-03,4.2179374146e-03,4.1512136759e-03,4.1057284330e-03,2.4742624685e-03
109.5,4.1744969963e-03,5.4360361668e-03,5.9721618158e-03,5.8623932483e-03,5.7520083259e-03,5.6644425554e-03,5.5921936300e-03,5.4556756437e-03,5.3809014343e-03,5.4629760736e-03,5.3250465423e-03,5.1729069727e-03,5.0376011557e-03,4.9246870621e-03,4.8121095252e-03,4.7034537231e-03,4.5945079644e-03,4.5070438451e-03,4.4337897641e-03,4.3475493535e-03,4.2797469622e-03,4.2125564251e-03,4.1459777425e-03,4.1005907426e-03,2.4719971247e-03
110,4.1698167962e-03,5.4279511458e-03,5.9630542957e-03,5.8535000189e-03,5.7433298569e-03,5.6559297381e-03,5.5838219986e-03,5.4475599802e-03,5.3730267552e-03,5.4549470793e-03,5.3173121221e-03,5.1655032321e-03,5.0304881384e-03,4.9178165628e-03,4.8054810120e-03,4.6970613655e-03,4.5883521603e-03,4.5010778233e-03,4.4279774191e-03,4.3419248602e-03,4.2742680965e-03,4.2072222218e-03,4.1407872362e-03,4.0954975601e-03,2.4697504152e-03
110.5,4.1651758702e-03,5.4199384728e-03,5.9540283998e-03,5.8446864595e-03,5.7347290996e-03,5.6474931335e-03,5.5755252915e-03,5.4395169281e-03,5.3652222847e-03,5.4469896653e-03,5.3096465304e-03,5.1581652207e-03,5.0234381316e-03,4.9110068061e-03,4.7989109781e-03,4.6907252739e-03,4.5822504056e-03,4.4951640727e-03,4.4222159147e-03,4.3363494461e-03,4.2688369483e-03,4.2019343826e-03,4.1356417489e-03,4.0904484867e-03,2.4675221908e-03
111,4.1605738856e-03,5.4119974619e-03,5.9450833519e-03,5.8359518128e-03,5.7262053164e-03,5.6391320183e-03,5.5673027981e-03,5.4315457994e-03,5.3574873611e-03,5.4391031568e-03,5.3020491204e-03,5.1508923235e-03,5.0164505477e-03,4.9042572276e-03,4.7923988822e-03,4.6844449296e-03,4.5762022040e-03,4.4893021155e-03,4.4165047875e-03,4.3308226657e-03,4.2634530859e-03,4.1966924894e-03,4.1305408763e-03,4.0854431274e-03,2.4653123036e-03
111.5,4.1560105126e-03,5.4041274341e-03,5.9362183839e-03,5.8272953299e-03,5.7177577769e-03,5.6308456765e-03,5.5591538149e-03,5.4236459128e-03,5.3498213294e-03,5.4312868862e-03,5.2945192519e-03,5.1436839316e-03,5.0095248053e-03,4.8975672685e-03,4.7859441882e-03,4.6782198188e-03,4.5702070643e-03,4.4834914782e-03,4.4108435781e-03,4.3253440775e-03,4.2581160816e-03,4.1914961283e-03,4.1254842179e-03,4.0804810908e-03,2.4631206065e-03
112,4.1514854241e-03,5.3963277174e-03,5.9274327353e-03,5.8187162689e-03,5.7093857584e-03,5.6226333997e-03,5.5510776459e-03,5.4158165938e-03,5.3422235412e-03,5.4235401923e-03,5.2870562912e-03,5.1365394422e-03,5.0026603284e-03,4.8909363755e-03,4.7795463653e-03,4.6720494328e-03,4.5642644998e-03,4.4777316918e-03,4.4052318318e-03,4.3199132445e-03,4.2528255116e-03,4.1863448891e-03,4.1204713769e-03,4.0755619892e-03,2.4609469538e-03
112.5,4.1469982960e-03,5.3885976467e-03,5.9187256536e-03,5.8102138959e-03,5.7010885453e-03,5.6144944863e-03,5.5430736017e-03,5.4080571751e-03,5.3346933544e-03,5.4158624206e-03,5.2796596109e-03,5.1294582582e-03,4.9958565470e-03,4.8843640009e-03,4.7732048881e-03,4.6659332679e-03,4.5583740286e-03,4.4720222920e-03,4.3996690984e-03,4.3145297335e-03,4.2475809565e-03,4.1812383654e-03,4.1155019601e-03,4.0706854385e-03,2.4587912006e-03
113,4.1425488067e-03,5.3809365635e-03,5.9100963938e-03,5.8017874842e-03,5.6928654295e-03,5.6064282422e-03,5.5351410004e-03,5.4003669959e-03,5.3272301336e-03,5.4082529233e-03,5.2723285898e-03,5.1224397889e-03,4.9891128965e-03,4.8778496020e-03,4.7669192359e-03,4.6598708252e-03,4.5525351734e-03,4.4663628189e-03,4.3941549316e-03,4.3091931157e-03,4.2423820006e-03,4.1761761548e-03,4.1105755783e-03,4.0658510580e-03,2.4566532033e-03
113.5,4.1381366374e-03,5.3733438160e-03,5.9015442185e-03,5.7934363147e-03,5.6847157099e-03,5.5984339801e-03,5.5272791665e-03,5.3927454022e-03,5.3198332496e-03,5.4007110591e-03,5.2650626129e-03,5.1154834491e-03,4.9824288181e-03,4.8713926419e-03,4.7606888936e-03,4.6538616107e-03,4.5467474617e-03,4.4607528169e-03,4.3886888897e-03,4.3039029662e-03,4.2372282320e-03,4.1711578584e-03,4.1056918455e-03,4.0610584707e-03,2.4545328191e-03
114,4.1337614720e-03,5.3658187590e-03,5.8930683978e-03,5.7851596753e-03,5.6766386925e-03,5.5905110195e-03,5.5194874316e-03,5.3851917465e-03,5.3125020797e-03,5.3932361930e-03,5.2578610715e-03,5.1085886596e-03,4.9758037583e-03,4.8649925887e-03,4.7545133507e-03,4.6479051351e-03,4.5410104253e-03,4.4551918349e-03,4.3832705350e-03,4.2986588642e-03,4.2321192429e-03,4.1661830814e-03,4.1008503797e-03,4.0563073031e-03,2.4524299063e-03
114.5,4.1294229970e-03,5.3583607537e-03,5.8846682091e-03,5.7769568614e-03,5.6686336904e-03,5.5826586872e-03,5.5117651341e-03,5.3777053879e-03,5.3052360072e-03,5.3858276963e-03,5.2507233628e-03,5.1017548467e-03,4.9692371690e-03,4.8586489157e-03,4.7483921018e-03,4.6420009140e-03,4.5353236005e-03,4.4496794260e-03,4.3778994339e-03,4.2934603928e-03,4.2270546292e-03,4.1612514323e-03,4.0960508021e-03,4.0515971851e-03,2.4503443244e-03
115,4.1251209016e-03,5.3509691678e-03,5.8763429371e-03,5.7688271751e-03,5.6607000236e-03,5.5748763164e-03,5.5041116188e-03,5.3702856919e-03,5.2980344217e-03,5.3784849468e-03,5.2436488899e-03,5.0949814427e-03,4.9627285078e-03,4.8523611014e-03,4.7423246466e-03,4.6361484675e-03,4.5296865283e-03,4.4442151476e-03,4.3725751573e-03,4.2883071391e-03,4.2220339906e-03,4.1563625234e-03,4.0912927375e-03,4.0469277499e-03,2.4482759339e-03
115.5,4.1208548777e-03,5.3436433753e-03,5.8680918739e-03,5.7607699260e-03,5.6528370188e-03,5.5671632472e-03,5.4965262372e-03,5.3629320302e-03,5.2908967187e-03,5.3712073282e-03,5.2366370621e-03,5.0882678852e-03,4.9562772373e-03,4.8461286292e-03,4.7363104893e-03,4.6303473204e-03,4.5240987537e-03,4.4387985613e-03,4.3672972796e-03,4.2831986940e-03,4.2170569307e-03,4.1515159708e-03,4.0865758143e-03,4.0422986342e-03,2.4462245961e-03
116,4.1166246195e-03,5.3363827566e-03,5.8599143185e-03,5.7527844303e-03,5.6450440096e-03,5.5595188261e-03,5.4890083474e-03,5.3556437812e-03,5.2838223000e-03,5.3639942305e-03,5.2296872942e-03,5.0816136174e-03,4.9498828254e-03,4.8399509879e-03,4.7303491391e-03,4.6245970021e-03,4.5185598265e-03,4.4334292329e-03,4.3620653797e-03,4.2781346523e-03,4.2121230565e-03,4.1467113938e-03,4.0818996642e-03,4.0377094781e-03,2.4441901736e-03
116.5,4.1124298240e-03,5.3291866981e-03,5.8518095770e-03,5.7448700111e-03,5.6373203363e-03,5.5519424063e-03,5.4815573137e-03,5.3484203290e-03,5.2768105729e-03,5.3568450498e-03,5.2227990069e-03,5.0750180880e-03,4.9435447453e-03,4.8338276710e-03,4.7244401099e-03,4.6188970463e-03,4.5130693004e-03,4.4281067323e-03,4.3568790402e-03,4.2731146126e-03,4.2072319789e-03,4.1419484155e-03,4.0772639224e-03,4.0331599247e-03,2.4421725297e-03
117,4.1082701907e-03,5.3220545925e-03,5.8437769625e-03,5.7370259985e-03,5.6296653456e-03,5.5444333476e-03,5.4741725070e-03,5.3412610643e-03,5.2698609510e-03,5.3497591880e-03,5.2159716268e-03,5.0684807511e-03,4.9372624753e-03,4.8277581768e-03,4.7185829204e-03,4.6132469914e-03,4.5076267336e-03,4.4228306334e-03,4.3517378478e-03,4.2681381772e-03,4.2023833124e-03,4.1372266625e-03,4.0726682272e-03,4.0286496208e-03,2.4401715291e-03
117.5,4.1041454216e-03,5.3149858383e-03,5.8358157950e-03,5.7292517290e-03,5.6220783910e-03,5.5369910159e-03,5.4668533043e-03,5.3341653836e-03,5.2629728535e-03,5.3427360529e-03,5.2092045859e-03,5.0620010661e-03,4.9310354987e-03,4.8217420088e-03,4.7127770937e-03,4.6076463803e-03,4.5022316883e-03,4.4176005142e-03,4.3466413929e-03,4.2632049522e-03,4.1975766750e-03,4.1325457645e-03,4.0681122206e-03,4.0241782161e-03,2.4381870371e-03
118,4.1000552211e-03,5.3079798402e-03,5.8279254011e-03,5.7215465458e-03,5.6145588321e-03,5.5296147836e-03,5.4595990887e-03,5.3271326895e-03,5.2561457053e-03,5.3357750584e-03,5.2024973219e-03,5.0555784978e-03,4.9248633039e-03,4.8157786749e-03,4.7070221577e-03,4.6020947600e-03,4.4968837310e-03,4.4124159567e-03,4.3415892700e-03,4.2583145473e-03,4.1928116883e-03,4.1279053551e-03,4.0635955476e-03,4.0197453637e-03,2.4362189203e-03
118.5,4.0959992963e-03,5.3010360089e-03,5.8201051144e-03,5.7139097989e-03,5.6071060353e-03,5.5223040292e-03,5.4524092498e-03,5.3201623904e-03,5.2493789370e-03,5.3288756240e-03,5.1958492779e-03,5.0492125159e-03,4.9187453842e-03,4.8098676882e-03,4.7013176447e-03,4.5965916820e-03,4.4915824323e-03,4.4072765468e-03,4.3365810772e-03,4.2534665760e-03,4.1880879774e-03,4.1233050710e-03,4.0591178567e-03,4.0153507196e-03,2.4342670461e-03
119,4.0919773564e-03,5.2941537606e-03,5.8123542749e-03,5.7063408445e-03,5.5997193729e-03,5.5150581376e-03,5.4452831829e-03,5.3132539008e-03,5.2426719848e-03,5.3220371749e-03,5.1892599026e-03,5.0429025958e-03,4.9126812379e-03,4.8040085661e-03,4.6956630916e-03,4.5911367019e-03,4.4863273668e-03,4.4021818743e-03,4.3316164164e-03,4.2486606551e-03,4.1834051709e-03,4.1187445522e-03,4.0546787992e-03,4.0109939433e-03,2.4323312830e-03
119.5,4.0879891133e-03,5.2873325176e-03,5.8046722293e-03,5.6988390452e-03,5.5923982237e-03,5.5078764997e-03,5.4382202895e-03,5.3064066408e-03,5.2360242904e-03,5.3152591420e-03,5.1827286501e-03,5.0366482174e-03,4.9066703681e-03,4.7982008309e-03,4.6900580396e-03,4.5857293798e-03,4.4811181133e-03,4.3971315329e-03,4.3266948934e-03,4.2438964052e-03,4.1787629007e-03,4.1142234423e-03,4.0502780301e-03,4.0066746972e-03,2.4304115003e-03
120,4.0840342813e-03,5.2805717078e-03,5.7970583308e-03,5.6914037700e-03,5.5851419725e-03,5.5007585123e-03,5.4312199770e-03,5.2996200364e-03,5.2294353012e-03,5.3085409617e-03,5.1762549796e-03,5.0304488661e-03,4.9007122826e-03,4.7924440092e-03,4.6845020344e-03,4.5803692798e-03,4.4759542543e-03,4.3921251201e-03,4.3218161174e-03,4.2391734505e-03,4.1741608024e-03,4.1097413879e-03,4.0459152072e-03,4.0023926467e-03,2.4285075684e-03
120.5,4.0801125769e-03,5.2738707647e-03,5.7895119390e-03,5.6840343942e-03,5.5779500103e-03,5.4937035783e-03,5.4242816585e-03,5.2928935190e-03,5.2229044698e-03,5.3018820760e-03,5.1698383559e-03,5.0243040322e-03,4.8948064942e-03,4.7867376326e-03,4.6789946259e-03,4.5750559702e-03,4.4708353764e-03,4.3871622371e-03,4.3169797014e-03,4.2344914184e-03,4.1695985146e-03,4.1052980390e-03,4.0415899915e-03,3.9981474604e-03,2.4266193588e-03
121,4.0762237190e-03,5.2672291274e-03,5.7820324196e-03,5.6767302993e-03,5.5708217340e-03,5.4867111064e-03,5.4174047530e-03,5.2862265260e-03,5.2164312541e-03,5.2952819324e-03,5.1634782487e-03,5.0182132107e-03,4.8889525201e-03,4.7810812368e-03,4.6735353685e-03,4.5697890233e-03,4.4657610701e-03,4.3822424890e-03,4.3121852621e-03,4.2298499400e-03,4.1650756796e-03,4.1008930486e-03,4.0373020473e-03,3.9939388098e-03,2.4247467436e-03
121.5,4.0723674291e-03,5.2606462406e-03,5.7746191451e-03,5.6694908727e-03,5.5637565467e-03,5.4797805114e-03,5.4105886853e-03,5.2796184999e-03,5.2100151175e-03,5.2887399837e-03,5.1571741332e-03,5.0121759018e-03,4.8831498823e-03,4.7754743621e-03,4.6681238206e-03,4.5645680156e-03,4.4607309298e-03,4.3773654843e-03,4.3074324197e-03,4.2252486497e-03,4.1605919426e-03,4.0965260732e-03,4.0330510416e-03,3.9897663695e-03,2.4228895961e-03
122,4.0685434306e-03,5.2541215545e-03,5.7672714937e-03,5.6623155081e-03,5.5567538569e-03,5.4729112135e-03,5.4038328858e-03,5.2730688890e-03,5.2036555285e-03,5.2822556881e-03,5.1509254893e-03,5.0061916103e-03,4.8773981075e-03,4.7699165531e-03,4.6627595451e-03,4.5593925274e-03,4.4557445536e-03,4.3725308356e-03,4.3027207979e-03,4.2206871853e-03,4.1561469524e-03,4.0921967722e-03,4.0288366448e-03,3.9856298170e-03,2.4210477905e-03
122.5,4.0647514494e-03,5.2476545245e-03,5.7599888499e-03,5.6552036050e-03,5.5498130795e-03,5.4661026388e-03,5.3971367905e-03,5.2665771469e-03,5.1973519608e-03,5.2758285090e-03,5.1447318023e-03,5.0002598460e-03,4.8716967267e-03,4.7644073589e-03,4.6574421088e-03,4.5542621433e-03,4.4508015434e-03,4.3677381588e-03,4.2980500239e-03,4.2161651880e-03,4.1517403609e-03,4.0879048083e-03,4.0246585300e-03,3.9815288326e-03,2.4192212018e-03
123,4.0609912139e-03,5.2412446116e-03,5.7527706044e-03,5.6481545689e-03,5.5429336348e-03,5.4593542190e-03,5.3904998408e-03,5.2601427327e-03,5.1911038933e-03,5.2694579152e-03,5.1385925624e-03,4.9943801232e-03,4.8660452757e-03,4.7589463328e-03,4.6521710827e-03,4.5491764514e-03,4.4459015049e-03,4.3629870734e-03,4.2934197283e-03,4.2116823022e-03,4.1473718232e-03,4.0836498470e-03,4.0205163734e-03,3.9774630996e-03,2.4174097063e-03
123.5,4.0572624543e-03,5.2348912819e-03,5.7456161538e-03,5.6411678111e-03,5.5361149489e-03,5.4526653915e-03,5.3839214839e-03,5.2537651105e-03,5.1849108099e-03,5.2631433805e-03,5.1325072646e-03,4.9885519610e-03,4.8604432944e-03,4.7535330325e-03,4.6469460420e-03,4.5441350441e-03,4.4410440474e-03,4.3582772026e-03,4.2888295455e-03,4.2072381758e-03,4.1430409976e-03,4.0794315571e-03,4.0164098541e-03,3.9734323041e-03,2.4156131807e-03
124,4.0535649034e-03,5.2285940067e-03,5.7385249006e-03,5.6342427487e-03,5.5293564534e-03,5.4460355991e-03,5.3774011721e-03,5.2474437500e-03,5.1787721995e-03,5.2568843839e-03,5.1264754088e-03,4.9827748830e-03,4.8548903274e-03,4.7481670197e-03,4.6417665656e-03,4.5391375173e-03,4.4362287840e-03,4.3536081730e-03,4.2842791127e-03,4.2028324597e-03,4.1387475455e-03,4.0752496104e-03,4.0123386542e-03,3.9694361353e-03,2.4138315031e-03
124.5,4.0498982961e-03,5.2223522627e-03,5.7314962531e-03,5.6273788046e-03,5.5226575858e-03,5.4394642900e-03,5.3709383633e-03,5.2411781258e-03,5.1726875561e-03,5.2506804093e-03,5.1204965000e-03,4.9770484177e-03,4.8493859234e-03,4.7428478603e-03,4.6366322367e-03,4.5341834710e-03,4.4314553313e-03,4.3489796146e-03,4.2797680709e-03,4.1984648081e-03,4.1344911314e-03,4.0711036815e-03,4.0083024586e-03,3.9654742848e-03,2.4120645521e-03
125,4.0462623694e-03,5.2161655315e-03,5.7245296257e-03,5.6205754073e-03,5.5160177887e-03,5.4329509179e-03,5.3645325205e-03,5.2349677178e-03,5.1666563783e-03,5.2445309459e-03,5.1145700477e-03,4.9713720977e-03,4.8439296357e-03,4.7375751246e-03,4.6315426423e-03,4.5292725086e-03,4.4267233095e-03,4.3443911611e-03,4.2752960644e-03,4.1941348784e-03,4.1302714228e-03,4.0669934484e-03,4.0043009552e-03,3.9615464473e-03,2.4103122076e-03
125.5,4.0426568627e-03,5.2100332997e-03,5.7176244381e-03,5.6138319908e-03,5.5094365104e-03,5.4264949418e-03,5.3581831121e-03,5.2288120109e-03,5.1606781700e-03,5.2384354877e-03,5.1086955661e-03,4.9657454605e-03,4.8385210216e-03,4.7323483867e-03,4.6264973734e-03,4.5244042377e-03,4.4220323424e-03,4.3398424494e-03,4.2708627405e-03,4.1898423312e-03,4.1260880904e-03,4.0629185914e-03,4.0003338344e-03,3.9576523200e-03,2.4085743500e-03
126,4.0390815174e-03,5.2039550593e-03,5.7107801161e-03,5.6071479947e-03,5.5029132045e-03,5.4200958260e-03,5.3518896116e-03,5.2227104951e-03,5.1547524394e-03,5.2323935334e-03,5.1028725744e-03,4.9601680476e-03,4.8331596427e-03,4.7271672248e-03,4.6214960247e-03,4.5195782691e-03,4.4173820572e-03,4.3353331197e-03,4.2664677500e-03,4.1855868301e-03,4.1219408078e-03,4.0588787943e-03,3.9964007896e-03,3.9537916030e-03,2.4068508610e-03
126.5,4.0355360770e-03,5.1979303067e-03,5.7039960909e-03,5.6005228641e-03,5.4964473300e-03,5.4137530400e-03,5.3456514976e-03,5.2166626652e-03,5.1488786999e-03,5.2264045868e-03,5.0971005962e-03,4.9546394053e-03,4.8278450650e-03,4.7220312211e-03,4.6165381949e-03,4.5147942176e-03,4.4127720848e-03,4.3308628158e-03,4.2621107470e-03,4.1813680420e-03,4.1178292517e-03,4.0548737434e-03,3.9925015172e-03,3.9499639992e-03,2.4051416229e-03
127,4.0320202873e-03,5.1919585437e-03,5.6972717992e-03,5.5939560496e-03,5.4900383512e-03,5.4074660585e-03,5.3394682538e-03,5.2106680211e-03,5.1430564694e-03,5.2204681564e-03,5.0913791595e-03,4.9491590839e-03,4.8225768582e-03,4.7169399619e-03,4.6116234863e-03,4.5100517014e-03,4.4082020593e-03,4.3264311845e-03,4.2577913885e-03,4.1771856366e-03,4.1137531016e-03,4.0509031281e-03,3.9886357159e-03,3.9461692139e-03,2.4034465190e-03
127.5,4.0285338960e-03,5.1860392766e-03,5.6906066834e-03,5.5874470069e-03,5.4836857374e-03,5.4012343613e-03,5.3333393691e-03,5.2047260675e-03,5.1372852703e-03,5.2145837555e-03,5.0857077973e-03,4.9437266382e-03,4.8173545964e-03,4.7118930372e-03,4.6067515052e-03,4.5053503425e-03,4.4036716183e-03,4.3220378762e-03,4.2535093350e-03,4.1730392867e-03,4.1097120400e-03,4.0469666402e-03,3.9848030874e-03,3.9424069552e-03,2.4017654335e-03
128,4.0250766531e-03,5.1801720167e-03,5.6840001912e-03,5.5809951973e-03,5.4773889634e-03,5.3950574333e-03,5.3272643372e-03,5.1988363139e-03,5.1315646300e-03,5.2087509020e-03,5.0800860467e-03,4.9383416273e-03,4.8121778577e-03,4.7068900410e-03,4.6019218613e-03,4.5006897661e-03,4.3991804027e-03,4.3176825442e-03,4.2492642498e-03,4.1689286683e-03,4.1057057524e-03,4.0430639749e-03,3.9810033360e-03,3.9386769338e-03,2.4000982513e-03
128.5,4.0216483106e-03,5.1743562798e-03,5.6774517757e-03,5.5746000871e-03,5.4711475087e-03,5.3889347643e-03,5.3212426566e-03,5.1929982745e-03,5.1258940800e-03,5.2029691185e-03,5.0745134493e-03,4.9330036143e-03,4.8070462242e-03,4.7019305711e-03,4.5971341682e-03,4.4960696014e-03,4.3947280570e-03,4.3133648453e-03,4.2450557995e-03,4.1648534600e-03,4.1017339268e-03,4.0391948298e-03,3.9772361688e-03,3.9349788630e-03,2.3984448583e-03
